MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
VAFX2063922,RES,Closed,,6,6,05/06/2022,05/10/2022 12:00:00 AM,06/15/2022,06/15/2022,"$1,100,000","$1,100,000","$1,150,000",1503,,Snughill,,Vienna,VA,22182,FAIRFAXVA,,,,WOLF TRAP WOODS,Jackie Wang,125019,BMI  REALTORS INC.,BMII1,(301) 216-3998,Chunhang Zhu,97771,Libra Realty LLC,LRL1,(301) 972-5588,,Conventional,StandardSale,StandardSale,StandardSale,11393,2021,0.35,011,FeeSimple,No,No,Yes,Annually,339,Annually,1977,2560,,4,2,1,Three,Colonial,"Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2560,0,,,,38.9358843,-77.259514
VAFX2030566,RES,Closed,,134,134,11/15/2021,04/16/2022 12:00:00 AM,06/09/2022,06/08/2022,"$895,000","$895,000","$895,000",1546,,Davidson,,Mclean,VA,22101,FAIRFAXVA,,,,LEWINSVILLE,Joseph P Quinn,4745,Allison James Estates & Homes,AJEH2,(866) 515-6819,Janet A Callander,80681,"Weichert, REALTORS",WEI70,(703) 760-8880,,Conventional,StandardSale,StandardSale,StandardSale,7671,2022,0.21,011,FeeSimple,No,No,No,,,,1952,727,,2,2,,Two,"Bungalow,Cottage","Lower1,Main,Upper1",,Yes,,No,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,727,0,,,,38.9266567,-77.1869826
VAFX2078310,RES,Closed,,2,2,06/24/2022,06/25/2022 12:00:00 AM,07/13/2022,07/13/2022,"$1,525,000","$1,525,000","$1,600,000",1281,,Middleton,,Vienna,VA,22182,FAIRFAXVA,,,,MIDDLETON TWO,Christine G Richardson,16517,Weichert Company of Virginia,WEI63,(703) 759-6300,Zack Hopeck,3327574,"Pearson Smith Realty, LLC",PSTH1,(571) 386-1075,,VA,StandardSale,StandardSale,StandardSale,14350,2021,0.54,011,FeeSimple,No,No,Yes,Monthly,117,Monthly,1989,6305,VeryGood,5,4,1,Three,Colonial,"Lower1,Main,Upper1",2,Yes,3,Yes,"DryerInUnit,HasLaundry,MainFlrLndry,WasherInUnit",,,Yes,No,No,MILBURNE,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,4662,1643,VeryGood,100,85,38.961628,-77.282769
VAFX2084010,RES,Closed,,10,10,07/17/2022,07/20/2022 12:00:00 AM,08/01/2022,07/29/2022,"$395,000","$399,000","$399,000",1645,,International,317,Mclean,VA,22102,FAIRFAXVA,,,,LILLIAN COURT AT TYSONS 11,Mondana Nicksolat,94966,"Spring Hill Real Estate, LLC.",SHIL1,(703) 891-4520,Cuong X Dang,12590,"Westgate Realty Group, Inc.",WEST1,(703) 208-9999,,Cash,StandardSale,StandardSale,StandardSale,4551,2022,,041,Condominium,No,No,Yes,Monthly,499,Monthly,1997,848,VeryGood,2,1,,One,Contemporary,Main,3,No,1,,WasherInUnit,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,848,0,VeryGood,,,38.9338676,-77.1772604
VAFX2071830,RES,Closed,,39,39,05/25/2022,07/01/2022 12:00:00 AM,08/01/2022,08/01/2022,"$500,000","$490,000","$480,000",1645,,International,TH-12,Mclean,VA,22102,FAIRFAXVA,,,,LILLIAN COURT AT TYSONS 11,Karen A Briscoe,76661,Keller Williams Realty,KWR21,(703) 636-7300,Justin T Paulhamus,3003489,"4J Real Estate, LLC",JREALE,(202) 600-0288,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,5971,2021,,032,Condominium,No,Yes,No,,,,1997,1282,Good,2,2,1,Two,Traditional,"Main,Upper1",,No,1,Yes,"DryerInUnit,MainFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1282,0,Good,,,38.9338676,-77.1772604
VAFX2089644,RES,Closed,,5,5,08/25/2022,08/29/2022 12:00:00 AM,09/30/2022,09/30/2022,"$569,990","$569,990","$555,000",8830,,Ashgrove House,202,Vienna,VA,22182,FAIRFAXVA,,,,WESTWOOD VILLAGE,Jin Lee Wickwire,3084731,"EXP Realty, LLC",EXPY4,(866) 825-7169,Zhang Tian,3082531,Signature Home Realty LLC,PHHR1,(301) 244-0117,$500,Conventional,StandardSale,StandardSale,StandardSale,6148,2022,,041,Condominium,No,Yes,No,,,,1999,1580,,3,2,1,Two,Colonial,"Main,Upper1",,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.25,,,BRIGHT,1580,0,,,,38.9312077,-77.2488717
VAFX2084250,RES,Closed,,0,0,08/19/2022,08/19/2022 12:00:00 AM,09/13/2022,09/12/2022,"$1,070,000","$1,070,000","$1,050,000",7419,,Seneca Ridge,,Mclean,VA,22102,FAIRFAXVA,,,,HUNTING RIDGE,Bradley J Meletti,3108146,Samson Properties,SAMP1,(703) 378-8810,Emerica A Karefa-Kargbo,58504,KW Metro Center,KWR9,(703) 564-4000,,Conventional,StandardSale,StandardSale,StandardSale,11545,2021,0.03,031,FeeSimple,No,No,Yes,Quarterly,330,Quarterly,2002,2400,,3,3,2,Four,Contemporary,"Lower1,Main,Upper1,Upper2",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2400,0,,,,38.9264389,-77.2007877
MDMC2043084,RES,Closed,,3,3,03/24/2022,03/26/2022 12:00:00 AM,05/31/2022,05/31/2022,"$2,795,000","$2,795,000","$2,900,000",7015,,Arandale,,Bethesda,MD,20817,MONTGOMERYMD,,,,BANNOCKBURN,Kara K Sheehan,79764,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,Phoenix E Wright,3216079,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,23839,2021,0.46,R,FeeSimple,No,No,No,,,,2007,6114,,6,5,1,Four,"Colonial,Craftsman,Transitional,Tudor","Lower1,Main,Upper1,Upper2",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.75,2.75,,BRIGHT,4436,1678,,,,38.9768002,-77.1448094
VAFX2071922,RES,Closed,,5,5,05/27/2022,05/31/2022 12:00:00 AM,07/01/2022,07/01/2022,"$1,749,000","$1,749,000","$1,875,000",1602,,Great Falls,,Mclean,VA,22101,FAIRFAXVA,,,,HUNTING RIDGE,Alison Sherman,112355,Keller Williams Realty,KWR21,(703) 636-7300,Salvador J Lagdameo,16814,Fairfax Realty Select,FXR1,(703) 533-8660,,Conventional,StandardSale,StandardSale,StandardSale,17696,2021,0.15,011,FeeSimple,No,No,No,,,,2020,4915,Excellent,6,5,1,Four,Transitional,"Lower1,Main,Upper1,Upper2",,Yes,2,Yes,,,,Yes,No,No,CUSTOM,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3936,979,Excellent,,,38.9123536,-77.1848975
MDMC2059376,RES,Closed,,7,7,07/13/2022,07/19/2022 12:00:00 AM,08/23/2022,08/22/2022,"$1,499,500","$1,499,500","$1,580,300",7919,,Greentree,,Bethesda,MD,20817,MONTGOMERYMD,,,,DEERFIELD,Timothy H Harper,2862,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Christine H Malich,65575,Samson Properties,SAMP13,(240) 630-8689,,Cash,StandardSale,StandardSale,StandardSale,11183,2021,0.45,R,FeeSimple,No,No,No,,,,1966,4558,Excellent,6,4,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,"DryerInUnit,HasLaundry,MainFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,3316,1242,Excellent,,,39.0136643,-77.1556929
VAFX2056994,RES,Closed,,41,41,04/29/2022,06/06/2022 12:00:00 AM,06/22/2022,06/22/2022,"$395,000","$375,000","$375,000",1625,,International,203,Mclean,VA,22102,FAIRFAXVA,,,,LILLIAN COURT AT TYSONS 11,Zeenat A Ahmed,3016286,"Long & Foster Real Estate, Inc.",LNG336,(301) 229-4000,Claudia Kern,136849,Compass,COMPS5,(703) 310-6111,,Cash,StandardSale,StandardSale,StandardSale,4534,2021,,041,Condominium,No,Yes,No,,,,1996,848,,2,1,,One,Contemporary,Main,2,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,848,0,,,,38.9338676,-77.1772604
VAFX2060720,RES,Closed,,3,3,04/07/2022,04/09/2022 12:00:00 AM,05/06/2022,05/06/2022,"$529,900","$529,900","$540,000",1625,,International,401,Mclean,VA,22102,FAIRFAXVA,,,,LILLIAN COURT AT TYSONS,Alexander W Hollyer,3100951,KW Metro Center,KWR9,(703) 564-4000,Arash Azma,3281866,Keller Williams Capital Properties,KWCP1,(202) 243-7700,,Conventional,StandardSale,StandardSale,StandardSale,6281,2021,,041,Condominium,No,Yes,No,,,,1996,1220,,2,2,,Two,Traditional,"Main,Upper1",4,No,1,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.75,,,BRIGHT,1220,0,,,,38.9338676,-77.1772604
VAFX2048198,RES,Closed,,11,11,02/10/2022,02/20/2022 12:00:00 AM,04/08/2022,04/08/2022,"$355,000","$355,000","$355,000",1625,,International,113,Mclean,VA,22102,FAIRFAXVA,,,,LILLIAN COURT AT TYSONS,Jamie Petrik,3097656,"EXP Realty, LLC",EXPY1,(866) 825-7169,Arash Azma,3281866,Keller Williams Capital Properties,KWCP1,(202) 243-7700,,Cash,StandardSale,StandardSale,StandardSale,4075,2021,,041,Condominium,No,Yes,No,,,,1996,753,,1,1,,One,Contemporary,Main,1,No,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,753,0,,,,38.9338676,-77.1772604
VAFX2085060,RES,Closed,,27,27,07/22/2022,08/16/2022 12:00:00 AM,08/26/2022,08/26/2022,"$1,099,000","$1,099,000","$1,020,000",1626,,Colonial Hills,,Mclean,VA,22102,FAIRFAXVA,,,,HUNTING RIDGE,Eleni Maria Malliaros,3014690,"The Concierge Agents, LLC",CONCAG1,(571) 271-6246,Seong C Cho,3066804,Realty One Group Capital Properties,ROGC1,(703) 214-5100,,Cash,StandardSale,StandardSale,StandardSale,10692,2022,0.03,031,FeeSimple,No,No,Yes,Quarterly,330,Quarterly,2000,2852,,3,2,2,Four,Colonial,Main,,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2452,400,,,100,38.9262471,-77.1999638
VAFX2079728,RES,Closed,,0,0,06/25/2022,05/23/2022 12:00:00 AM,06/25/2022,06/23/2022,"$845,000","$845,000","$845,000",1626,,Colonial Hills,,Mclean,VA,22102,FAIRFAXVA,,,,HUNTING RIDGE,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Eleni Maria Malliaros,3014690,"The Concierge Agents, LLC",CONCAG1,(571) 271-6246,,Private,StandardSale,StandardSale,StandardSale,10961,2021,0.03,031,FeeSimple,No,No,Yes,Monthly,110,Monthly,2000,2052,,4,3,,Three,Colonial,Main,,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,2052,0,,,,38.9262471,-77.1999638
MDMC2040588,RES,Closed,,0,0,03/05/2022,03/10/2021 12:00:00 AM,03/05/2022,07/01/2022,"$2,077,518","$2,077,518","$2,077,518",7110,,Broxburn,,Bethesda,MD,20817,MONTGOMERYMD,,,,FLINT HILL,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Lori Maggin,3022781,"Rory S. Coakley Realty, Inc.",RSC1,(301) 340-8700,,Conventional,StandardSale,StandardSale,StandardSale,11204,2021,0.52,R,FeeSimple,No,No,No,,,,2022,5210,Excellent,6,4,1,Four,Craftsman,"Lower1,Main,Upper1",,Yes,2,,,,,No,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3523,1687,Excellent,,,38.978412,-77.145751
MDMC2030448,RES,Closed,,33,33,01/15/2022,03/03/2022 12:00:00 AM,04/06/2022,04/06/2022,"$1,100,000","$1,100,000","$1,060,000",10402,,Great Arbor,,Potomac,MD,20854,MONTGOMERYMD,,,,EAST GATE OF POTOMAC,Nicholas Krop,3070464,Keller Williams Realty Centre,KWR24,(240) 309-6000,Lina DeMare,3221679,Redfin Corp,REFC2,(301) 658-6186,,Conventional,StandardSale,StandardSale,StandardSale,8609,2020,0.26,011,FeeSimple,No,No,Yes,Annually,200,Annually,1971,2990,,4,2,1,Three,"Colonial,Contemporary","Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2490,500,,,,39.0291243,-77.1829006
VAFX2071384,RES,Closed,,2,2,06/10/2022,06/11/2022 12:00:00 AM,07/13/2022,07/13/2022,"$1,077,900","$1,077,900","$1,120,000",9218,,Jeffery,,Great Falls,VA,22066,FAIRFAXVA,,,,NONE AVAILABLE,Kaylee Atia Walsh,3321403,Samson Properties,SAMP1,(703) 378-8810,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,"$6,000",Cash,StandardSale,StandardSale,StandardSale,10770,2021,2,011,FeeSimple,No,No,No,,,,1984,2095,,3,3,,One,MidCenturyModern,Main,,No,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2095,0,,,,39.0171812,-77.2592128
VAFX2083150,RES,Closed,,7,7,07/23/2022,07/28/2022 12:00:00 AM,09/26/2022,09/26/2022,"$1,899,000","$1,899,000","$1,860,000",1538,,Wellingham,,Vienna,VA,22182,FAIRFAXVA,,,,CARRINGTON,Maile P Ramzi,62590,Wallach Realty,WLCH1,(703) 242-6001,Fariba Ferdowsi,121304,Keller Williams Realty,KWR21,(703) 636-7300,,AdjustableRateMortgage,StandardSale,StandardSale,StandardSale,16845,2022,0.25,011,FeeSimple,No,No,Yes,Quarterly,400,Quarterly,2001,5497,Excellent,5,4,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,3,Yes,MainFlrLndry,,,Yes,No,No,Andover,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3997,1500,Excellent,,,38.9355983,-77.2553177
VAFX2062498,RES,Closed,,13,13,04/14/2022,04/26/2022 12:00:00 AM,05/10/2022,05/10/2022,"$549,900","$549,900","$550,000",8340,,Greensboro,521,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,Margaretha C McGrail,22217,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,Sharon R Hayman,15617,TTR Sotheby's International Realty,TTRS8,(703) 745-1212,,Cash,StandardSale,StandardSale,StandardSale,4915,2021,,,Condominium,No,Yes,No,,,,1978,1327,Excellent,2,2,,One,Traditional,Main,5,No,,,"DryerInUnit,WasherInUnit",,,Yes,No,No,G,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1327,0,Excellent,,,38.920866,-77.2337676
VAFX2077272,RES,Closed,,9,9,07/07/2022,07/14/2022 12:00:00 AM,08/26/2022,08/26/2022,"$1,249,000","$1,249,000","$1,223,000",1564,,Great Falls,,Mclean,VA,22101,FAIRFAXVA,,,,HUNTING RIDGE,Janet A Callander,80681,"Weichert, REALTORS",WEI70,(703) 760-8880,Ron E Frazier,3005133,Samson Properties,SAMP1,(703) 378-8810,,Conventional,StandardSale,StandardSale,StandardSale,12699,2021,0.15,011,FeeSimple,No,No,No,,,,2001,2865,VeryGood,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2865,0,VeryGood,,,38.9123536,-77.1848975
VAFX2089578,RES,Closed,,1,1,08/20/2022,08/20/2022 12:00:00 AM,09/27/2022,09/26/2022,"$1,075,000","$1,075,000","$1,075,000",9354,,Sibelius,,Vienna,VA,22182,FAIRFAXVA,,,,SHOUSE VILLAGE,Pauline K Knipe,62094,"Pearson Smith Realty, LLC",PSTH3,(571) 386-1075,Palmer Harned,3045604,Compass,COMPS16,(703) 570-5144,,Conventional,StandardSale,StandardSale,StandardSale,10191,2022,0.35,011,FeeSimple,No,No,Yes,Monthly,98,Monthly,1969,2108,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2108,0,,,,38.942507,-77.2680678
VAFX2058398,RES,Closed,,7,7,03/29/2022,04/04/2022 12:00:00 AM,05/06/2022,05/06/2022,"$499,900","$499,900","$560,000",8330,,Greensboro,3,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,Matias Leiva,3116182,"Keller Williams Chantilly Ventures, LLC",KWR4,(703) 815-5700,Mayer Hashemzadeh,18604,MCM Realty Company,MAR1,(703) 442-9200,,Cash,StandardSale,StandardSale,StandardSale,5416,2021,,035,Condominium,No,Yes,No,,,,1978,1468,,2,2,,One,CondoUnit,Main,1,No,2,,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1468,0,,,,38.920866,-77.2337676
VAFX2026974,RES,Closed,,142,142,10/19/2021,03/24/2022 12:00:00 AM,04/21/2022,04/21/2022,"$539,000","$499,000","$500,000",1581,,Leeds Castle,202,Vienna,VA,22182,FAIRFAXVA,,,,WESTWOOD VILLAGE,Fred F Malek,110837,"Spring Hill Real Estate, LLC.",SHIL1,(703) 891-4520,Mona Banes,3104176,TTR Sothebys International Realty,TTRS3,(703) 319-3344,,Conventional,StandardSale,StandardSale,StandardSale,5581,2022,,041,Condominium,No,Yes,No,,,,2000,1338,,2,2,1,Two,Other,"Main,Upper1",,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,1338,0,,,,38.9312077,-77.2488717
VAFX2058408,RES,Closed,,15,15,03/30/2022,04/12/2022 12:00:00 AM,05/17/2022,05/16/2022,"$489,000","$489,000","$485,000",8340,,Greensboro,903,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,Natasha Lingle,3058401,KW Metro Center,KWR9,(703) 564-4000,Nasrullah Motahedy,14628,Samson Properties,SAMP1,(703) 378-8810,,Conventional,StandardSale,StandardSale,StandardSale,5109,2021,,045,Condominium,No,Yes,No,,,,1978,1132,,2,2,,One,Contemporary,Main,9,No,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1132,0,,,,38.920866,-77.2337676
VAFX2056212,RES,Closed,,13,13,03/17/2022,03/27/2022 12:00:00 AM,05/26/2022,05/11/2022,"$345,000","$345,000","$342,000",8340,,Greensboro,123,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,Eugene J Fisher Jr.,93227,"Pearson Smith Realty, LLC",PSTH1,(571) 386-1075,Ana Maria Bialek,3331240,"Pearson Smith Realty, LLC",PSTH3,(571) 386-1075,,Conventional,StandardSale,StandardSale,StandardSale,3858,2021,,045,Condominium,No,Yes,No,,,,1978,992,,1,1,,One,CondoUnit,Main,1,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,992,0,,,,38.920866,-77.2337676
VAFX2052870,RES,Closed,,4,4,02/27/2022,03/02/2022 12:00:00 AM,04/15/2022,04/15/2022,"$575,000","$575,000","$535,000",8340,,Greensboro,908,Mclean,VA,22102,FAIRFAXVA,,,,NONE AVAILABLE,Mayer Hashemzadeh,18604,MCM Realty Company,MAR1,(703) 442-9200,Mayer Hashemzadeh,18604,MCM Realty Company,MAR1,(703) 442-9200,,Conventional,StandardSale,StandardSale,StandardSale,5126,2022,,045,Condominium,No,Yes,No,,,,1978,1327,,2,2,,One,Contemporary,Main,9,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1327,0,,,,38.920866,-77.2337676
VAFX2047782,RES,Closed,,32,32,02/09/2022,03/12/2022 12:00:00 AM,05/03/2022,05/03/2022,"$469,000","$469,000","$469,000",8340,,Greensboro,105,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,Natasha Lingle,3058401,KW Metro Center,KWR9,(703) 564-4000,Changsun Yoon,22727,Champion Realty Investment,CHAM1,(703) 658-9007,,Conventional,StandardSale,StandardSale,StandardSale,4420,2022,,045,Condominium,No,Yes,No,,,,1978,1132,,2,2,,One,Contemporary,Main,1,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1132,0,,,,38.920866,-77.2337676
MDMC2038326,RES,Closed,,39,39,02/18/2022,03/28/2022 12:00:00 AM,05/16/2022,05/16/2022,"$3,295,000","$2,995,000","$2,995,000",6808,,Broxburn,,Bethesda,MD,20817,MONTGOMERYMD,,,,BANNOCKBURN,Lee E Arrowood,3099684,Compass,COMPS2,(301) 298-1001,Roby C Thompson III,9746,"Long & Foster Real Estate, Inc.",LNG44,(202) 483-6300,,Conventional,StandardSale,StandardSale,StandardSale,31888,2022,0.43,R,FeeSimple,No,No,No,,,,2007,7746,Excellent,4,5,1,Three,"Colonial,Georgian","Lower1,Main,Upper1",,Yes,4,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,6310,1436,Excellent,,,38.978412,-77.145751
VAFX2076830,RES,Closed,,5,5,06/24/2022,06/28/2022 12:00:00 AM,08/11/2022,08/11/2022,"$360,000","$360,000","$365,000",8340,,Greensboro,302,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,Jennifer R Smith-Kilpatrick,3011264,Keller Williams Realty,KWR8,(703) 679-1700,Inna Goryuk,3055485,"Skate 2 Invest, LLC",SKTIV1,(571) 645-5701,,Conventional,StandardSale,StandardSale,StandardSale,4014,2021,,045,Condominium,No,Yes,No,,,,1978,902,Excellent,1,1,,One,CondoUnit,Main,3,No,1,No,"DryerInUnit,HasLaundry,WasherInUnit",,,Yes,No,No,B,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,902,0,Excellent,,,38.920866,-77.2337676
VAFX2063658,RES,Closed,,5,5,04/21/2022,04/25/2022 12:00:00 AM,05/26/2022,05/24/2022,"$1,495,000","$1,495,000","$1,600,000",1773,,Chain Bridge,,Mclean,VA,22102,FAIRFAXVA,,,,HUNTING RIDGE,Lilian Jorgenson,16602,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,Jack Jenkins,3090167,Samson Properties,SAMP10,(703) 378-8810,,Conventional,StandardSale,StandardSale,StandardSale,15364,2021,0.16,011,FeeSimple,No,No,Yes,Quarterly,145,Quarterly,2003,4320,,3,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3620,700,,,,38.9295921,-77.11634289999999
VAFX2082070,RES,Closed,,31,31,07/13/2022,08/12/2022 12:00:00 AM,09/15/2022,09/13/2022,"$515,000","$499,998","$480,000",1571,,Leeds Castle,101,Vienna,VA,22182,FAIRFAXVA,,,,WESTWOOD VILLAGE,Cheryl H Wood,68054,Redfin Corporation,REFC1,(703) 665-6665,Kari L Govan,3022323,Keller Williams Realty,KWR21,(703) 636-7300,,Conventional,StandardSale,StandardSale,StandardSale,6108,2022,,041,Condominium,No,Yes,No,,,,2000,1948,,2,2,0,Two,Colonial,"Lower1,Main",1,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1465,483,,,,38.9312077,-77.2488717
VAFX2083210,RES,Closed,,6,6,07/22/2022,07/26/2022 12:00:00 AM,08/16/2022,08/12/2022,"$389,000","$389,000","$390,000",8360,,Greensboro,524,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,Mary E Jones,3012096,"Weichert, REALTORS",WEI70,(703) 760-8880,Amen Ashabi,3033870,"Spring Hill Real Estate, LLC.",SHIL1,(703) 891-4520,,FHA,StandardSale,StandardSale,StandardSale,4419,2021,,045,Condominium,No,Yes,No,,,,1978,1208,,2,1,1,One,Other,Main,4,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1208,0,,,,38.920866,-77.2337676
VAFX2076838,RES,Closed,,5,5,06/17/2022,06/20/2022 12:00:00 AM,07/08/2022,07/08/2022,"$474,999","$474,999","$471,000",8360,,Greensboro,911,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,gisele ibrahim,3109781,Keller Williams Realty,KWR21,(703) 636-7300,Elias G Jabra,57883,"Long & Foster Real Estate, Inc.",LNG78,(703) 437-3800,,Cash,StandardSale,StandardSale,StandardSale,4852,2021,,045,Condominium,No,Yes,No,,,,1978,1132,,2,2,,One,Contemporary,Main,9,No,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1132,0,,,,38.920866,-77.2337676
VAFX2075722,RES,Closed,,4,4,06/18/2022,06/21/2022 12:00:00 AM,07/29/2022,07/29/2022,"$490,000","$490,000","$480,000",8360,,Greensboro,508,Mclean,VA,22102,FAIRFAXVA,,,,ROTONDA,Chan Seon Ryuh,122807,NBI  Realty LLC,NBI1,(703) 256-6247,Janette Coffee,3309555,Redfin Corp,REFC2,(301) 658-6186,,Conventional,StandardSale,StandardSale,StandardSale,5173,2021,,045,Condominium,No,Yes,No,,,,1978,1327,,2,2,,One,Contemporary,Main,1,No,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1327,0,,,,38.920866,-77.2337676
VAFX2067880,RES,Closed,,7,7,05/12/2022,05/18/2022 12:00:00 AM,06/17/2022,06/17/2022,"$715,000","$715,000","$725,000",8360,,Greensboro,201,Mclean,VA,22107,FAIRFAXVA,,,,ROTONDA,Paramjit Sikand,76957,"Long & Foster Real Estate, Inc.",LNG97,(703) 556-8600,Alexander J Bracke,3052661,"Pearson Smith Realty, LLC",PSTH1,(571) 386-1075,,Conventional,StandardSale,StandardSale,StandardSale,8071,2021,,045,Condominium,No,Yes,No,,,,1978,1780,VeryGood,3,3,,One,Transitional,Main,2,No,1,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,AA,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,1780,0,VeryGood,,,38.920866,-77.2337676
