MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
DCDC2050184,RES,Closed,,6,6,05/19/2022,05/24/2022 12:00:00 AM,07/01/2022,06/30/2022,"$610,000","$610,000","$640,000",3101,,New Mexico,846,Washington,DC,20016,WASHINGTONDC,,,,WESLEY HEIGHTS,Maria Contos,3113255,TTR Sotheby's International Realty,TTRS2,(202) 333-1212,Kevin Z Carlson,3303034,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,0,2021,,0,Condominium,No,Yes,No,,,,1979,1173,,1,1,,Two,Contemporary,Main,8,No,1,No,"DryerInUnit,WasherInUnit",,,No,No,No,,StandardSale,StandardSale,StandardSale,2.75,0,,BRIGHT,1173,0,,,,38.9308921,-77.0843519
DCDC2049952,RES,Closed,,4,4,05/19/2022,05/22/2022 12:00:00 AM,06/20/2022,06/20/2022,"$850,000","$850,000","$951,000",1503,,Gales,,Washington,DC,20002,WASHINGTONDC,,,,OLD CITY #1,Maria L Forman,3115017,"Long & Foster Real Estate, Inc.",LNG44,(202) 483-6300,Lauren N. Goss Thompson,3032384,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,3830,2021,0.02,0,FeeSimple,No,No,No,,,,1910,1722,VeryGood,4,2,1,Two,Federal,"Lower1,Main,Upper1",,Yes,,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1370,352,VeryGood,,,38.9071923,-77.0368707
DCDC2049630,RES,Closed,,53,53,05/19/2022,07/10/2022 12:00:00 AM,08/05/2022,08/05/2022,"$525,000","$525,000","$510,000",916,,G,606,Washington,DC,20001,WASHINGTONDC,,,,PENN QUARTER,Charles S Cornell,3093650,Compass,COMPS1,(202) 386-6330,Lauren Johnson,3307034,"Long & Foster Real Estate, Inc.",LNG42,(202) 944-8400,,Conventional,StandardSale,StandardSale,StandardSale,3815,2021,,0,Condominium,No,Yes,No,,,,2002,943,VeryGood,1,1,0,One,LoftwithBedrooms,Main,1,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.75,0,,BRIGHT,943,0,VeryGood,,,38.9071923,-77.0368707
DCDC2048726,RES,Closed,,7,7,05/19/2022,05/25/2022 12:00:00 AM,06/26/2022,06/21/2022,"$1,798,000","$1,798,000","$1,798,000",1445,,S,,Washington,DC,20009,WASHINGTONDC,,,,OLD CITY #2,Daniel MacDonald,3058222,TTR Sotheby's International Realty,TTRS8,(703) 745-1212,Tyler A Jeffrey,3018382,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,,Cash,StandardSale,StandardSale,StandardSale,11602,2021,0.05,0,FeeSimple,No,No,No,,,,1880,1896,Excellent,3,2,1,Two,Federal,"Main,Upper1",,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1896,0,Excellent,,,38.886827,-77.0293694
DCDC2049772,RES,Closed,,58,96,05/19/2022,07/14/2022 12:00:00 AM,09/01/2022,08/31/2022,"$995,000","$995,000","$900,000",7015,,5Th,,Washington,DC,20012,WASHINGTONDC,,,,TAKOMA,Jaime Willis,3078784,Compass,COMPS2,(301) 298-1001,Luis A Vivas,104400,"Long & Foster Real Estate, Inc.",LNG191,(202) 299-0424,"$27,000",Conventional,StandardSale,StandardSale,StandardSale,5103,2021,0.16,0,FeeSimple,No,No,No,,,,1917,1706,,5,3,,Three,Bungalow,"Lower1,Main,Upper1",,Yes,,,,,,No,No,No,,StandardSale,StandardSale,StandardSale,3,0,,BRIGHT,1706,0,,,,38.9592931,-77.0019236
DCDC2050464,RES,Closed,,9,9,05/20/2022,05/26/2022 12:00:00 AM,06/27/2022,06/27/2022,"$979,000","$979,000","$1,079,000",406,,11Th,,Washington,DC,20003,WASHINGTONDC,,,,CAPITOL HILL,Phyllis J Young,10555,Coldwell Banker Realty,CBRB52,(202) 547-3525,Michael R Brennan,99020,Compass,COMPS4,(202) 448-9002,,VA,StandardSale,StandardSale,StandardSale,7823,2022,0.03,,FeeSimple,No,No,No,,,,1875,1296,Excellent,2,2,1,Two,Victorian,"Main,Upper1",,No,,Yes,UpprFlrLndry,,,Yes,No,No,Delicious!,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1296,,Excellent,,,38.9071923,-77.0368707
DCDC2045228,RES,Closed,,47,47,05/18/2022,07/03/2022 12:00:00 AM,07/30/2022,07/29/2022,"$23,575","$23,575","$23,575",3701,,13Th,202,Washington,DC,20010,WASHINGTONDC,,,,COLUMBIA HEIGHTS,Lise Courtney M Howe,3057,Keller Williams Capital Properties,KWCP1,(202) 243-7700,Lise Courtney M Howe,3057,Keller Williams Capital Properties,KWCP1,(202) 243-7700,,Cash,StandardSale,StandardSale,StandardSale,6048,2021,,0,Cooperative,No,Yes,No,,,,1925,0,,0,1,,One,Traditional,Main,2,No,,,Common,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,0,0,,,,38.9071923,-77.0368707
DCDC2050482,RES,Closed,,78,78,05/18/2022,08/02/2022 12:00:00 AM,09/08/2022,09/07/2022,"$499,000","$469,000","$484,000",1019,,17Th,401,Washington,DC,20002,WASHINGTONDC,,,,CARVER LANGSTON,David H Park,3103066,TTR Sotheby's International Realty,TTRS8,(703) 745-1212,Octavia Gould,3320134,Keller Williams Capital Properties,KWCP1,(202) 243-7700,"$15,000",Conventional,StandardSale,StandardSale,StandardSale,1,2021,,,Condominium,No,Yes,No,,,,2022,975,Excellent,2,2,,One,"Contemporary,Other,CondoUnit",Main,3,No,,No,"DryerInUnit,WasherInUnit",,,No,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,975,0,Excellent,,,38.9249327,-77.0391718
DCDC2050470,RES,Closed,,8,8,05/18/2022,05/24/2022 12:00:00 AM,06/23/2022,06/23/2022,"$665,000","$665,000","$665,000",1700,,Kalorama,306,Washington,DC,20009,WASHINGTONDC,,,,ADAMS MORGAN,Steven Wynands,3107902,Samson Properties,SAMP7,(571) 407-7497,John T Murray,3105915,Coldwell Banker Realty,CBRB106,(202) 387-6180,,Conventional,StandardSale,StandardSale,StandardSale,4607,2021,,0,Condominium,No,Yes,No,,,,1918,1003,,1,1,1,Four,Contemporary,Main,3,No,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1003,0,,,,38.9145007,-77.046174
MDMC2052298,RES,Closed,,0,0,05/18/2022,04/15/2022 12:00:00 AM,05/18/2022,05/16/2022,"$344,900","$344,900","$349,900",700,,Roeder Rd.,404,Silver Spring,MD,20910,MONTGOMERYMD,,,,DOWNTOWN SILVER SPRING,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Jennifer L Hurley,3224384,Coldwell Banker Realty,CBRB19,(410) 461-7600,,Conventional,StandardSale,StandardSale,StandardSale,0,2022,,,Condominium,No,Yes,No,,,,1981,598,Excellent,1,1,,Six,Contemporary,Main,1,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,598,0,Excellent,,,38.9979938,-77.0256493
DCDC2050376,RES,Closed,,16,36,05/18/2022,05/25/2022 12:00:00 AM,07/21/2022,07/21/2022,"$1,150,000","$1,150,000","$1,150,000",406,,Tennessee,,Washington,DC,20002,WASHINGTONDC,,,,CAPITOL HILL,Kendall Splawn,3046397,Compass,COMPS1,(202) 386-6330,Manuel Cortes,3026579,Coldwell Banker Realty,CBRB52,(202) 547-3525,,Conventional,StandardSale,StandardSale,StandardSale,6772,2021,0.03,,FeeSimple,No,No,No,,,,1910,1908,,3,3,1,Three,"Colonial,Federal","Lower1,Main,Upper1",,Yes,2,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.75,2.75,,BRIGHT,1272,636,,,,38.9071923,-77.0368707
DCDC2049536,RES,Closed,,43,43,05/18/2022,06/29/2022 12:00:00 AM,07/29/2022,07/28/2022,"$690,000","$678,500","$664,000",616,,Tuckerman,,Washington,DC,20011,WASHINGTONDC,,,,BRIGHTWOOD,Steven Centrella,3064495,Redfin Corp,REFC3,(202) 759-7581,Casey C Aboulafia,96742,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,3435,2021,0.04,0,FeeSimple,No,No,No,,,,1927,1481,,4,2,0,Three,Traditional,"Lower1,Main,Upper1",,Yes,,,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1054,427,,,,38.9673363,-77.0067788
DCDC2050130,RES,Closed,,31,31,05/20/2022,06/24/2022 12:00:00 AM,07/25/2022,07/25/2022,"$265,000","$259,900","$259,900",1365,,Kennedy,506,Washington,DC,20011,WASHINGTONDC,,,,16TH STREET HEIGHTS,Angela M Wilson,3013653,Samson Properties,SAMP27,(301) 755-5613,Tia Francis,3243029,"Houwzer, LLC",HOUW1,(202) 866-8787,,Conventional,StandardSale,StandardSale,StandardSale,32118,2021,,0,Cooperative,No,Yes,No,,,,1936,700,VeryGood,1,1,0,One,ArtDeco,Main,5,No,,No,Common,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,700,0,VeryGood,,,38.8958482,-77.05568269999999
MDMC2052242,RES,Closed,,14,14,05/20/2022,06/02/2022 12:00:00 AM,08/01/2022,07/29/2022,"$525,000","$525,000","$555,000",7910,,Piney Branch,,Silver Spring,MD,20910,MONTGOMERYMD,,,,GILBERT'S ADDITION,Tiffani Blomster,3294402,Berkshire Hathaway HomeServices PenFed Realty,PFED8,(703) 691-7653,MONIQUE GRAHAM,3013747,Keller Williams Capital Properties,KWCP1,(202) 243-7700,,Conventional,StandardSale,StandardSale,StandardSale,6269,2021,0.13,R,FeeSimple,No,No,No,,,,1936,1948,,2,2,,OneandaHalf,Bungalow,"Lower1,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1948,0,,,,38.995776,-77.0060199
DCDC2049282,RES,Closed,,3,3,05/18/2022,05/20/2022 12:00:00 AM,06/16/2022,06/16/2022,"$899,900","$899,900","$918,000",1014,,10Th,2,Washington,DC,20002,WASHINGTONDC,,,,H STREET CORRIDOR,Sara S Harr,3092770,Compass,COMPS3,(202) 545-6900,Haythem Hedda,3263466,"Pearson Smith Realty, LLC",PSTH3,(571) 386-1075,,Conventional,StandardSale,StandardSale,StandardSale,6161,2021,0.02,0,FeeSimple,No,Yes,No,,,,1910,1510,,3,3,0,Two,Victorian,"Main,Upper1",,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,1510,0,,,,38.9071923,-77.0368707
DCDC2049596,RES,Closed,,7,7,05/18/2022,05/24/2022 12:00:00 AM,06/21/2022,06/15/2022,"$899,900","$899,900","$985,000",7832,,16Th,,Washington,DC,20012,WASHINGTONDC,,,,COLONIAL VILLAGE,Bradley J Rozansky,4988,Compass,COMPS9,(301) 304-8444,Natalie Thomas,3069408,"GO BRENT, INC.",GOBN1,(301) 565-2523,,Conventional,StandardSale,StandardSale,StandardSale,2905,2021,0.17,0,FeeSimple,No,No,No,,,,1941,2768,BelowAverage,3,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2028,740,BelowAverage,,,38.9071923,-77.0368707
MDMC2051458,RES,Closed,,6,6,05/18/2022,05/23/2022 12:00:00 AM,06/09/2022,06/09/2022,"$629,000","$629,000","$620,000",4620,N,Park,1103W,Chevy Chase,MD,20815,MONTGOMERYMD,,,,FRIENDSHIP HEIGHTS,Zorica Tomic,5676,Coldwell Banker Realty,CBRB53,(301) 718-0010,Ehad Hancioglu,3106757,TTR Sotheby's International Realty,TTRS11,(301) 516-1212,,Cash,StandardSale,StandardSale,StandardSale,6798,2021,,U,Condominium,No,Yes,No,,,,1973,1407,,2,2,,One,Contemporary,Main,11,No,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1407,0,,,,38.9631287,-77.0926763
VAAR2016962,RES,Closed,,7,7,05/19/2022,05/25/2022 12:00:00 AM,07/03/2022,06/28/2022,"$739,000","$739,000","$730,000",3409,,Wilson,707,Arlington,VA,22201,ARLINGTONVA,,,,ARC 3409,Melissa Schultz,3089977,"Weichert, REALTORS",WEI58,(703) 549-8700,Irene Trivoulides,13348,Samson Properties,SAMP9,(703) 935-2308,,Conventional,StandardSale,StandardSale,StandardSale,7190,2021,,017,Condominium,No,Yes,No,,,,2008,1190,Excellent,2,2,1,One,Contemporary,Main,7,No,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1190,0,Excellent,,,38.8799697,-77.1067698
DCDC2050422,RES,Closed,,7,7,05/19/2022,05/24/2022 12:00:00 AM,06/16/2022,06/16/2022,"$1,099,900","$1,099,900","$1,250,000",1320,,Wallach,,Washington,DC,20009,WASHINGTONDC,,,,U STREET CORRIDOR,David R Bediz,98495,Keller Williams Capital Properties,KWCP1,(202) 243-7700,Constantina Bradshaw Miller,3311963,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,6973,2021,0.03,0,FeeSimple,No,No,No,,,,1915,1550,,3,2,,Four,Federal,"Lower1,Main,Upper1,Upper2",,Yes,,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1550,0,,,,38.9071923,-77.0368707
MDPG2042960,RES,Closed,,46,46,05/18/2022,06/29/2022 12:00:00 AM,07/28/2022,07/25/2022,"$479,999","$465,000","$465,000",3804,,37Th,,Mount Rainier,MD,20712,PRINCEGEORGESMD,,,,MT RAINIER,Juan Umanzor Jr.,82031,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Yanira Rodriguez,78761,"Long & Foster Real Estate, Inc.",LNG202,(202) 547-9200,"$5,000",Conventional,StandardSale,StandardSale,StandardSale,6053,2022,0.17,R,FeeSimple,No,No,No,,,,1916,1439,,4,3,,Two,Bungalow,"Lower1,Main",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1439,0,,,,38.9408742,-76.9580483
MDMC2052234,RES,Closed,,44,44,05/18/2022,06/29/2022 12:00:00 AM,07/15/2022,07/15/2022,"$549,000","$494,500","$440,000",6820,,Wisconsin,7008,Chevy Chase,MD,20815,MONTGOMERYMD,,,,ADAGIO,Jane Fairweather,2333,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,David Fairweather,2332,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,"$3,000",Cash,StandardSale,StandardSale,StandardSale,5379,2022,,U,Condominium,No,Yes,No,,,,2007,946,,1,1,,One,Contemporary,Main,7,No,1,,HasLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,946,0,,,,38.9784688,-77.0914108
DCDC2049178,RES,Closed,,4,4,05/18/2022,05/20/2022 12:00:00 AM,07/26/2022,07/26/2022,"$1,495,000","$1,495,000","$1,500,000",3610,,Livingston,,Washington,DC,20015,WASHINGTONDC,,,,CHEVY CHASE,Claudia B Donovan,2176,Compass,COMPS2,(301) 298-1001,Mary G Ehrgood,2255,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,,Conventional,StandardSale,StandardSale,StandardSale,10374,2021,0.08,0,FeeSimple,No,No,No,,,,1927,2766,,4,3,1,Three,Traditional,"Lower1,Main,Upper1",,Yes,,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1968,798,,,,38.9071923,-77.0368707
DCDC2049166,RES,Closed,,21,21,05/18/2022,06/06/2022 12:00:00 AM,07/13/2022,07/13/2022,"$1,600,000","$1,600,000","$1,475,000",3728,,Oliver,,Washington,DC,20015,WASHINGTONDC,,,,CHEVY CHASE,Claudia B Donovan,2176,Compass,COMPS2,(301) 298-1001,Dominique Rychlik,6248,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,9745,2021,0.15,0,FeeSimple,No,No,No,,,,1907,3207,,3,3,1,Four,Traditional,"Main,Upper1,Upper2",,Yes,1,Yes,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2589,618,,,,38.9071923,-77.0368707
VAAR2016916,RES,Closed,,23,23,05/19/2022,06/10/2022 12:00:00 AM,06/24/2022,06/24/2022,"$1,520,000","$1,450,000","$1,410,000",4033,,27Th,,Arlington,VA,22207,ARLINGTONVA,,,,DOVER BALMORAL RIVERWOOD,John Eric,93769,Compass,COMPS6,(703) 266-7277,Barry M Kernus,3101209,"Orchard Brokerage, LLC",ORCHA1,(844) 819-1373,,Cash,StandardSale,StandardSale,StandardSale,11437,2021,0.23,026,FeeSimple,No,No,No,,,,1965,3501,,5,3,,Two,Rancher,"Lower1,Main",,Yes,2,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2263,1238,,,,38.846586,-77.0729342
DCDC2050192,RES,Closed,,5,5,05/18/2022,05/22/2022 12:00:00 AM,06/23/2022,06/23/2022,"$199,000","$199,000","$206,000",2939,,Van Ness,1036,Washington,DC,20008,WASHINGTONDC,,,,FOREST HILLS,Orysia Stanchak,3012558,Compass,COMPS2,(301) 298-1001,Amanda Lynn Gant,3294063,RLAH @properties,RLAH2,(202) 518-8781,"$4,120",Conventional,StandardSale,StandardSale,StandardSale,1001,2021,,0,Condominium,No,Yes,No,,,,1964,461,Good,0,1,,One,Other,Main,10,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,0,,BRIGHT,461,0,Good,,,38.9431688,-77.0808802
MDPG2043084,RES,Closed,,6,157,05/19/2022,05/23/2022 12:00:00 AM,07/01/2022,07/01/2022,"$459,900","$459,900","$465,000",3108,,Tribune,,Hyattsville,MD,20782,PRINCEGEORGESMD,,,,EDITORS PARK,Megan Ferra,3320094,Keller Williams Capital Properties,KWCP1,(202) 243-7700,Jade Walls,3311912,Keller Williams Capital Properties,KWCP1,(202) 243-7700,,Conventional,StandardSale,StandardSale,StandardSale,7856,2021,,U,Condominium,No,Yes,Yes,Monthly,85,Monthly,2018,1796,VeryGood,3,2,1,Two,Colonial,"Main,Upper1",,No,1,,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1796,0,VeryGood,,,38.9662812,-76.9619518
DCDC2049670,RES,Closed,,65,65,05/18/2022,07/21/2022 12:00:00 AM,07/29/2022,07/29/2022,"$349,800","$344,800","$330,000",800,,4Th,S505,Washington,DC,20024,WASHINGTONDC,,,,POTOMAC PLACE TOWER,Colin R McKevitt,3109385,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,Jordan Beck,3254915,Compass,COMPS6,(703) 266-7277,,Conventional,StandardSale,StandardSale,StandardSale,2000,2021,,0,Condominium,No,Yes,No,,,,1959,569,"Excellent,VeryGood",1,1,,One,Contemporary,Main,5,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,569,0,"Excellent,VeryGood",,,38.8477066,-77.0031689
DCDC2050388,RES,Closed,,43,43,05/18/2022,06/29/2022 12:00:00 AM,07/18/2022,07/18/2022,"$679,000","$679,000","$643,785",1155,,23Rd,8J,Washington,DC,20037,WASHINGTONDC,,,,WEST END,Frederick B Roth,3009331,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,Michael A Servello,3012395,KW Metro Center,KWR17,(703) 224-6000,,Cash,StandardSale,StandardSale,StandardSale,5369,2021,,,Condominium,No,Yes,No,,,,2000,771,VeryGood,1,1,,One,Traditional,Main,8,No,1,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,771,0,VeryGood,,,38.9041209,-77.0501075
DCDC2050290,RES,Closed,,7,7,05/18/2022,05/24/2022 12:00:00 AM,06/22/2022,06/22/2022,"$360,000","$360,000","$360,000",1301,,20Th,206,Washington,DC,20036,WASHINGTONDC,,,,DUPONT CIRCLE,Phoebe Bejarano,3331985,Nomadic Real Estate Broker Services,NREP1,(202) 821-8644,Austen Rowland,3311085,Berkshire Hathaway HomeServices PenFed Realty,PFED16,(410) 266-0600,,Conventional,StandardSale,StandardSale,StandardSale,2781,2021,,0,Condominium,No,Yes,No,,,,1973,562,,1,1,,One,Traditional,Main,2,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,562,0,,,,38.9071923,-77.0368707
VAAR2016616,RES,Closed,,4,4,05/25/2022,05/28/2022 12:00:00 AM,06/10/2022,06/10/2022,"$699,000","$699,000","$727,500",1055,N,Monroe,,Arlington,VA,22201,ARLINGTONVA,,,,MONROE COURTS,Diane V Lewis,15323,"Washington Fine Properties, LLC",WFP4,(703) 317-7000,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Cash,StandardSale,StandardSale,StandardSale,6458,2021,0.15,055,FeeSimple,No,No,No,,,,1938,864,Average,2,1,,Three,Traditional,"Main,Upper1",,Yes,,No,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,864,0,Average,,,38.885882,-77.10438959999999
DCDC2050092,RES,Closed,,53,53,05/19/2022,07/07/2022 12:00:00 AM,07/29/2022,07/29/2022,"$614,900","$574,900","$560,000",440,,Rhode Island,404,Washington,DC,20001,WASHINGTONDC,,,,SHAW,David R Bediz,98495,Keller Williams Capital Properties,KWCP1,(202) 243-7700,Peter M Paglio Jr.,3108963,RLAH @properties,RLAH2,(202) 518-8781,,Conventional,StandardSale,StandardSale,StandardSale,4039,2021,,0,Condominium,No,Yes,No,,,,2009,932,Excellent,2,2,0,One,Contemporary,Main,4,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,932,0,Excellent,,,38.9246186,-76.9856265
DCDC2050372,RES,Closed,,14,40,05/18/2022,05/31/2022 12:00:00 AM,07/02/2022,07/01/2022,"$399,000","$399,000","$378,500",1401,,17Th,110,Washington,DC,20036,WASHINGTONDC,,,,DUPONT CIRCLE,Kira Epstein Begal,102934,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,Ahmed E. L. Bush,3008675,Compass,COMPS1,(202) 386-6330,"$1,800",Conventional,StandardSale,StandardSale,StandardSale,3403,2021,,,Condominium,No,Yes,No,,,,1987,622,Good,1,1,,One,CondoUnit,Main,1,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,622,0,Good,,,38.9249327,-77.0391718
MDMC2052102,RES,Closed,,2,2,05/19/2022,05/20/2022 12:00:00 AM,06/28/2022,06/28/2022,"$1,425,000","$1,425,000","$1,425,000",4430,,Chalfont,,Bethesda,MD,20816,MONTGOMERYMD,,,,WESTMORELAND HILLS,Marco Stilli,107544,TTR Sotheby's International Realty,TTRS2,(202) 333-1212,Margot D Wilson,6022,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,,Conventional,ShortSale,ShortSale,ShortSale,13981,2021,0.13,R,FeeSimple,No,No,Yes,Annually,1800,Annually,1976,3694,VeryGood,4,4,0,Two,"Cottage,Traditional","Lower1,Main,Upper1",,Yes,1,Yes,"DryerInUnit,LowFlrLndry,WasherInUnit",,,Yes,No,No,GREAT REMODELLED HOME,ShortSale,ShortSale,ShortSale,2.5,0,,BRIGHT,2482,1212,VeryGood,,100,38.9461584,-77.1123561
MDMC2052168,RES,Closed,,26,26,05/20/2022,06/13/2022 12:00:00 AM,08/08/2022,08/08/2022,"$145,000","$125,000","$115,000",4242,,East-West Highway,820,Chevy Chase,MD,20815,MONTGOMERYMD,,,,CHEVY CHASE,Ellie M Shorb,111784,Compass,COMPS2,(301) 298-1001,Charles Dudley,3017288,Compass,COMPS2,(301) 298-1001,,"Cash,Conventional",StandardSale,StandardSale,StandardSale,2174.19,2021,,,Condominium,No,Yes,No,,,,1966,465,,0,1,,One,CondoUnit,Main,8,No,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,465,,,,,38.988854,-77.0722532
DCDC2050348,RES,Closed,,14,42,05/18/2022,05/29/2022 12:00:00 AM,06/22/2022,06/22/2022,"$514,900","$514,900","$475,000",1550,,11Th,304,Washington,DC,20001,WASHINGTONDC,,,,LOGAN CIRCLE,Christopher K. Harold,3051106,"Chambers Theory, LLC",THRY1,(703) 609-2323,Keegan J Dufresne,3030909,RE/MAX Allegiance,RMAX17,(202) 338-8900,,Conventional,StandardSale,StandardSale,StandardSale,2906,2021,,,Condominium,No,Yes,No,,,,2019,585,Excellent,1,1,,One,Contemporary,Main,3,No,,No,,,3,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,585,0,Excellent,,,38.9071923,-77.0368707
DCDC2050336,RES,Closed,,13,13,05/20/2022,06/01/2022 12:00:00 AM,06/23/2022,06/23/2022,"$699,000","$675,000","$680,000",1242,,K,,Washington,DC,20003,WASHINGTONDC,,,,OLD CITY #1,Don Bunuan,3112048,"GO BRENT, INC.",GOBN1,(301) 565-2523,Henderson Hunter III,3303441,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,4029,2021,0.02,0,FeeSimple,No,No,No,,,,1900,804,,2,1,1,Two,Federal,"Main,Upper1",,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,804,0,,,,38.9071923,-77.0368707
DCDC2050264,RES,Closed,,3,3,05/19/2022,05/21/2022 12:00:00 AM,06/22/2022,06/20/2022,"$824,900","$824,900","$870,000",607,,Gallatin,,Washington,DC,20011,WASHINGTONDC,,,,PETWORTH,Brittany Allison,3046504,Compass,COMPS2,(301) 298-1001,John Coleman,3090144,RLAH @properties,RLAH4,(877) 983-9355,,Conventional,StandardSale,StandardSale,StandardSale,6715,2021,0.06,0,FeeSimple,No,No,No,,,,1926,1931,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,1,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1424,507,,,,38.9520047,-77.022594
