MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
VAFX2072818,RES,Closed,,5,5,06/09/2022,06/13/2022 12:00:00 AM,07/14/2022,07/14/2022,"$599,900","$599,900","$640,000",6006,,Trailside,,Springfield,VA,22150,FAIRFAXVA,,,,SPRINGFIELD ESTATES,Marion Gordon,3032828,KW Metro Center,KWR19,(703) 535-3610,Jason Cheperdak,3112987,Samson Properties,SAMP4,(703) 378-8810,,VA,StandardSale,StandardSale,StandardSale,6438,2021,0.5,011,FeeSimple,No,No,No,,,,1964,1999,Excellent,3,3,,Two,Rancher,"Lower1,Main",,Yes,1,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1524,475,Excellent,,,38.78705,-77.174231
VAFX2073078,RES,Closed,,17,17,06/03/2022,06/19/2022 12:00:00 AM,07/26/2022,07/26/2022,"$599,000","$599,000","$591,000",6626,,Cypress Point,,Alexandria,VA,22312,FAIRFAXVA,,,,PINECREST,Amy D Faulconer,3052478,"Pearson Smith Realty, LLC",PSTH1,(571) 386-1075,Andreia Williams,3113121,Berkshire Hathaway HomeServices PenFed Realty,PFED60,(703) 897-4663,"$5,910",VA,StandardSale,StandardSale,StandardSale,6335,2021,0.05,031,FeeSimple,No,No,Yes,Quarterly,270,Quarterly,1985,1805,VeryGood,3,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1444,361,VeryGood,,,38.8260796,-77.1685991
VAFX2073010,RES,Closed,,70,70,06/01/2022,08/08/2022 12:00:00 AM,09/02/2022,08/31/2022,"$534,900","$534,900","$528,500",5428,,Backlick,,Springfield,VA,22151,FAIRFAXVA,,,,NORTH SPRINGFIELD,Ruben C Salas,126610,Proplocate Realty,PROL1,(703) 538-1113,Maria S Losada,3018728,Keller Williams Realty/Lee Beaver & Assoc.,KWR3,(703) 330-2222,,Conventional,StandardSale,StandardSale,StandardSale,5302,2022,0.3,011,FeeSimple,No,No,No,,,,1955,1036,,2,2,,One,Rancher,Main,,No,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1036,0,,,,38.7793617,-77.1850126
VAFX2071554,RES,Closed,,15,15,05/27/2022,06/10/2022 12:00:00 AM,07/06/2022,07/06/2022,"$785,000","$750,000","$752,500",3029,,Crane,,Falls Church,VA,22042,FAIRFAXVA,,,,SLEEPY HOLLOW,Bic N DeCaro,64480,"EXP Realty, LLC",EXPY4,(866) 825-7169,Josh Dukes,3068808,KW Metro Center,KWR19,(703) 535-3610,,Conventional,StandardSale,StandardSale,StandardSale,7920,2021,0.23,011,FeeSimple,No,No,No,,,,1952,2634,,3,2,,Two,Rancher,"Lower1,Main",,Yes,1,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1243,1391,,,,38.8891628,-77.1920735
VAFX2070026,RES,Closed,,25,25,06/02/2022,06/28/2022 12:00:00 AM,07/21/2022,07/21/2022,"$850,000","$800,000","$786,500",9209,,Christopher,,Fairfax,VA,22031,FAIRFAXVA,,,,MANTUA HILLS,Jennifer Mack,3017857,"EXP Realty, LLC",EXPY4,(866) 825-7169,Chris Earman,3088601,"Weichert, REALTORS",WEI70,(703) 760-8880,,Conventional,StandardSale,StandardSale,StandardSale,9266,2021,0.47,011,FeeSimple,No,No,No,,,,1961,2620,Excellent,4,2,1,Two,Rancher,"Lower1,Main",,Yes,1,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1620,1000,Excellent,,,38.8550326,-77.2637358
VAAX2013664,RES,Closed,,7,7,05/27/2022,06/01/2022 12:00:00 AM,06/24/2022,06/23/2022,"$415,000","$415,000","$417,500",3769,,Gunston,,Alexandria,VA,22302,ALEXANDRIACITYVA,,,,PARKFAIRFAX,Brittany Lambrechts Camacho,3016930,Century 21 Redwood Realty,RDWG2,(703) 528-8195,Jennifer Papenfuhs,3225165,KW United,KWR30,(703) 533-1500,,Conventional,StandardSale,StandardSale,StandardSale,4116,2021,,14,Condominium,No,Yes,No,,,,1941,900,Excellent,2,1,0,One,Colonial,Main,1,No,,No,"DryerInUnit,HasLaundry,WasherInUnit",,,No,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,900,0,Excellent,,,38.8384924,-77.0787977
VAFX2072002,RES,Closed,,7,7,06/02/2022,06/07/2022 12:00:00 AM,07/19/2022,07/01/2022,"$525,000","$525,000","$541,000",5678,,Kirkham,,Springfield,VA,22151,FAIRFAXVA,,,,DANBURY FOREST,Bruce A Tyburski,15980,RE/MAX Executives,RMAX201,(703) 879-0505,Benjamin M Stern,3014343,"Buyers Edge Co., Inc.",TBE1,(301) 657-1475,,Conventional,StandardSale,StandardSale,StandardSale,5412,2021,0.04,031,FeeSimple,No,No,Yes,Quarterly,266.74,Quarterly,1973,1554,Excellent,3,2,2,Three,Traditional,"Lower1,Lower2,Main,Upper1",,Yes,,No,,,,Yes,No,No,KENSINGTON,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1254,300,Excellent,,,38.7892801,-77.18720359999999
VAFX2070612,RES,Closed,,41,41,05/27/2022,07/05/2022 12:00:00 AM,07/22/2022,07/20/2022,"$1,198,900","$889,900","$908,000",9009,,Linda Maria,,Fairfax,VA,22031,FAIRFAXVA,,,,LINDA MARIA HEIGHTS,Mingyan Deborah Cheung,15489,Alliance Realty Corporation,ALR1,(703) 736-8289,Chi Liu,3307245,"Pearson Smith Realty, LLC",PSTH3,(571) 386-1075,,Conventional,StandardSale,StandardSale,StandardSale,9876,2021,0.21,011,FeeSimple,No,No,Yes,Monthly,80,Monthly,1987,4138,Excellent,4,3,1,Three,"Colonial,Contemporary","Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,Dorchester,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2636,1502,Excellent,,,38.8730587,-77.2565128
VAFX2071860,RES,Closed,,4,4,06/03/2022,06/06/2022 12:00:00 AM,07/08/2022,07/08/2022,"$377,000","$377,000","$392,000",4462,,Forest Glen,,Annandale,VA,22003,FAIRFAXVA,,,,FAIRFAX HERITAGE,Cheryl L Hanback,17479,Redfin Corporation,REFC1,(703) 665-6665,Trung T Pham,67820,Cardinal Realty Brokerage Corporation,CRBC1,(703) 574-1232,,Conventional,StandardSale,StandardSale,StandardSale,3837,2021,,032,Condominium,No,Yes,No,,,,1964,1298,,3,1,1,Two,Traditional,"Main,Upper1",1,No,,No,"HasLaundry,MainFlrLndry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1298,0,,,,38.8278949,-77.2133252
VAFX2072686,RES,Closed,,5,5,05/27/2022,05/31/2022 12:00:00 AM,07/03/2022,06/30/2022,"$729,900","$729,900","$729,900",7421,,Carmine,,Annandale,VA,22003,FAIRFAXVA,,,,RAVENSWORTH,Nishta Gupta,3089938,Fairfax Realty Select,FXR1,(703) 533-8660,Mauricio A Romero,3020128,Samson Properties,SAMP12,(240) 724-6550,"$8,200",Other,StandardSale,StandardSale,StandardSale,6493,2021,0.25,011,FeeSimple,No,No,No,,,,1955,1186,,4,3,0,ThreeandaHalf,SplitLevel,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1186,0,,,,38.8212358,-77.2016111
VAFX2072946,RES,Closed,,85,85,06/16/2022,09/08/2022 12:00:00 AM,09/24/2022,09/23/2022,"$585,000","$565,000","$555,000",5706,,Gladden,,Alexandria,VA,22303,FAIRFAXVA,,,,LOFTRIDGE,Samantha Bard,3023014,Coldwell Banker Realty,CBRB46,(703) 771-8888,Thomas Kolker,3301006,TTR Sotheby's International Realty,TTRS5,(202) 234-3344,,Conventional,StandardSale,StandardSale,StandardSale,5912,2022,0.03,031,FeeSimple,No,No,Yes,Quarterly,260,Quarterly,1985,1674,VeryGood,3,3,1,Three,Colonial,"Lower1,Main,Upper1",2,Yes,,Yes,"BsmtLaundry,DryerInUnit,WasherInUnit",,,Yes,No,No,BLAIR,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1374,300,VeryGood,100,,38.8132575,-77.1028016
VAFX2072960,RES,Closed,,73,95,05/27/2022,08/03/2022 12:00:00 AM,08/24/2022,08/24/2022,"$385,000","$345,000","$345,000",7011,,Falls Reach,303,Falls Church,VA,22043,FAIRFAXVA,,,,THE PAVILION,To-Tam Le,3085952,Redfin Corporation,REFC1,(703) 665-6665,Reem Trahan,110206,Compass,COMPS5,(703) 310-6111,"$2,000",Conventional,StandardSale,StandardSale,StandardSale,3886,2022,,,Condominium,No,Yes,No,,,,1996,755,,1,1,0,One,Colonial,Main,3,No,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,755,0,,,,38.8985434,-77.1874287
VAAR2017500,RES,Closed,,9,9,06/03/2022,06/12/2022 12:00:00 AM,07/11/2022,07/11/2022,"$975,000","$975,000","$975,000",219,N,Manchester,,Arlington,VA,22203,ARLINGTONVA,,,,BOULEVARD MANOR,Kathryn R Loughney,110583,Compass,COMPS6,(703) 266-7277,Jennifer Morris Mitchell,3239469,Compass,COMPS6,(703) 266-7277,"$7,500",Conventional,StandardSale,StandardSale,StandardSale,8045,2021,0.16,026,FeeSimple,No,No,No,,,,1954,2462,Excellent,4,3,,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.75,,,BRIGHT,2222,240,Excellent,,,38.8680367,-77.13271929999999
VAAR2017430,RES,Closed,,9,9,06/03/2022,06/11/2022 12:00:00 AM,07/13/2022,07/12/2022,"$925,000","$925,000","$925,000",881,N,Frederick,,Arlington,VA,22205,ARLINGTONVA,,,,BLUEMONT,A. Casey O'Neal,16927,Compass,COMPS6,(703) 266-7277,Palmer Harned,3045604,Compass,COMPS16,(703) 570-5144,,Conventional,StandardSale,StandardSale,StandardSale,8576,2021,0.21,026,FeeSimple,No,No,No,,,,1939,1925,,3,3,,Three,CapeCod,"Lower1,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1275,650,,,,38.8790051,-77.1244942
VAFX2070564,RES,Closed,,6,6,06/02/2022,06/07/2022 12:00:00 AM,07/06/2022,07/05/2022,"$160,000","$160,000","$160,000",2848,,Annandale,224,Falls Church,VA,22042,FAIRFAXVA,,,,JAMES LEE CONDO,Jay T Johnson Jr.,68983,Samson Properties,SAMP2,(540) 681-1500,Dilyara Daminova,3064663,Samson Properties,SAMP14,(703) 378-8810,,Conventional,StandardSale,StandardSale,StandardSale,1724,2021,,041,Condominium,No,Yes,No,,,,1966,543,,1,1,,One,CondoUnit,Main,2,No,,No,,,3,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,543,0,,,,38.879533,-77.173207
VAFX2072900,RES,Closed,,5,5,06/04/2022,06/08/2022 12:00:00 AM,07/07/2022,07/07/2022,"$975,000","$975,000","$985,000",8235,,The Midway,,Annandale,VA,22003,FAIRFAXVA,,,,CHESTNUT WOODS,Soonae Jeon,91670,RE/MAX Allegiance,RMAX34,(703) 237-9500,Elizabeth A Sheehy,110772,TTR Sothebys International Realty,TTRS3,(703) 319-3344,,Conventional,StandardSale,StandardSale,StandardSale,9442,2021,0.34,011,FeeSimple,No,No,No,,,,1971,2850,Excellent,4,3,,Two,Rancher,"Lower1,Main",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1975,875,Excellent,,,38.832223,-77.2307756
VAAX2013674,RES,Closed,,3,3,05/27/2022,05/29/2022 12:00:00 AM,06/28/2022,06/28/2022,"$409,500","$409,500","$429,500",205,,Yoakum,821,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,WATERGATE AT LANDMARK,Susan G Day,104098,Jobin Realty,JOBN4,(703) 642-8500,Susan G Day,104098,Jobin Realty,JOBN4,(703) 642-8500,,Cash,StandardSale,StandardSale,StandardSale,3073,2021,,15,Condominium,No,Yes,No,,,,1975,1309,Excellent,2,2,,One,Traditional,Main,8,No,,No,"DryerInUnit,WasherInUnit",,5,Yes,No,No,G Model 2BR 2BA+3 Pkg Passes,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1309,0,Excellent,,,38.8103929,-77.1393968
VAAX2013666,RES,Closed,,7,7,06/02/2022,06/07/2022 12:00:00 AM,06/26/2022,06/24/2022,"$389,900","$389,900","$390,000",4860,,Eisenhower,385,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,EXCHANGE AT VAN DORN,Sophanna Lawson,3333936,"Marengo Realty, LLC",MARRE1,(571) 214-9706,Deborah B Corbatto,13261,Capitol Relocations,CAPR1,(703) 978-4040,,Cash,StandardSale,StandardSale,StandardSale,3551,2021,,14,Condominium,No,Yes,No,,,,2003,1094,Excellent,2,2,,Three,Other,Main,3,No,2,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1094,0,Excellent,,,38.8040243,-77.0972487
VAAR2017444,RES,Closed,,4,4,06/03/2022,06/06/2022 12:00:00 AM,06/30/2022,06/30/2022,"$450,000","$450,000","$450,000",3052,S,Buchanan,C1,Arlington,VA,22206,ARLINGTONVA,,,,FAIRLINGTON,Zabrine Watson,3087722,Compass,COMPS6,(703) 266-7277,Kacey Cox,3114227,"Long & Foster Real Estate, Inc.",LNG44,(202) 483-6300,,Conventional,StandardSale,StandardSale,StandardSale,4342,2021,,006,Condominium,No,Yes,No,,,,1944,1256,,2,1,,Two,Colonial,"Main,Upper1",4,No,,,,,8,Yes,No,No,Sherwood,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1256,0,,,,38.8368435,-77.098017
VAAR2017168,RES,Closed,,4,4,06/03/2022,06/06/2022 12:00:00 AM,07/05/2022,07/05/2022,"$350,000","$350,000","$350,000",2921,E,S Woodley,1,Arlington,VA,22206,ARLINGTONVA,,,,COURTBRIDGE I,Jennifer K Dorn,79698,Samson Properties,SAMP4,(703) 378-8810,Herbert Riggs,3009668,Compass,COMPS7,(703) 229-8935,,Conventional,StandardSale,StandardSale,StandardSale,3306,2021,,014,Condominium,No,Yes,No,,,,1983,748,,2,1,,One,"Traditional,CondoUnit",Main,1,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,748,0,,,,38.8412238,-77.0953992
VAAX2013128,RES,Closed,,7,7,06/03/2022,06/09/2022 12:00:00 AM,07/29/2022,07/29/2022,"$660,000","$660,000","$650,000",3815,,White Post,,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,EARLY STREET VILLAGE,Roy Kohn,3501,Redfin Corporation,REFC1,(703) 665-6665,Jean-Rodolphe de La Haye,3295061,McWilliams/Ballard Inc.,MCWB1,(703) 535-5550,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,6321,2021,0.04,58,FeeSimple,No,No,Yes,SemiAnnually,825,SemiAnnually,1995,2206,,3,2,2,Three,Contemporary,"Lower1,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2206,0,,,,38.8082333,-77.0965641
VAAX2013586,RES,Closed,,5,5,05/27/2022,05/31/2022 12:00:00 AM,07/01/2022,07/01/2022,"$769,900","$769,900","$800,500",2515,,Hunton,,Alexandria,VA,22311,ALEXANDRIACITYVA,,,,STONEGATE,Monika Edwards Harrison,104342,"McEnearney Associates, Inc.",MCE3,(703) 790-9090,Bic N DeCaro,64480,"EXP Realty, LLC",EXPY4,(866) 825-7169,,VA,StandardSale,StandardSale,StandardSale,7958,2022,0.03,,FeeSimple,No,No,Yes,Quarterly,400,Quarterly,1996,2592,Excellent,3,2,2,Four,Colonial,"Lower1,Main,Upper1,Upper2",,Yes,2,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2192,400,Excellent,,,38.8344248,-77.1076701
VAFX2068164,RES,Closed,,12,12,05/27/2022,06/06/2022 12:00:00 AM,07/06/2022,07/06/2022,"$385,000","$385,000","$393,000",5940,,Kimberly Anne,304,Alexandria,VA,22310,FAIRFAXVA,,,,SYCAMORES AT VAN DORN,margo D scott,3029253,KW United,KWR13,(703) 562-1800,Morgan N Willemsen,3058200,"Long & Foster Real Estate, Inc.",LNG183,(703) 683-0400,,Conventional,StandardSale,StandardSale,StandardSale,4077,2021,,035,Condominium,No,Yes,No,,,,1996,1142,Excellent,2,2,1,Two,Colonial,"Main,Upper1",3,No,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1142,0,Excellent,,,38.7921038,-77.1408908
VAFX2072852,RES,Closed,,5,5,05/27/2022,05/30/2022 12:00:00 AM,06/22/2022,06/21/2022,"$875,000","$875,000","$890,000",3615,,Prince William,,Fairfax,VA,22031,FAIRFAXVA,,,,MANTUA,Debbie P Kent,50107,Cottage Street Realty LLC,CTST1,(703) 242-0005,Matthew Leigh Brownell,3295451,KW Metro Center,KWR17,(703) 224-6000,,Cash,StandardSale,StandardSale,StandardSale,10022,2021,0.46,011,FeeSimple,No,No,No,,,,1965,2540,Excellent,4,3,0,Two,SplitFoyer,"Lower1,Main",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1540,1000,Excellent,,,38.8499684,-77.2656531
VAAX2013592,RES,Closed,,47,47,06/04/2022,07/25/2022 12:00:00 AM,08/27/2022,08/27/2022,"$349,999","$314,900","$320,000",307,,Yoakum,723,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,WATERGATE AT LANDMARK,Greg Moss,3271785,Compass,COMPS6,(703) 266-7277,Paul A Gonzalez,120565,Compass,COMPS6,(703) 266-7277,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,2943,2022,,15,Condominium,No,Yes,No,,,,1977,1309,,2,2,,One,Contemporary,Main,7,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1309,0,,,,38.8103929,-77.1393968
VAFX2072734,RES,Closed,,14,14,06/02/2022,06/15/2022 12:00:00 AM,06/27/2022,06/22/2022,"$625,000","$625,000","$625,000",7502,,Hogarth,,Springfield,VA,22151,FAIRFAXVA,,,,NORTH SPRINGFIELD,Heather Mergler,3068663,"Houwzer, LLC",HOUW1,(202) 866-8787,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Conventional,StandardSale,StandardSale,StandardSale,6269,2021,0.24,011,FeeSimple,No,No,No,,,,1956,1632,,3,2,1,One,Rancher,Main,,No,,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1632,0,,,,38.809045,-77.196321
VAAX2012968,RES,Closed,,7,7,05/31/2022,06/05/2022 12:00:00 AM,07/05/2022,07/05/2022,"$955,000","$955,000","$970,000",1063,N,Pegram,,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,BROOKVILLE SEMINARY VALLEY,Melanie M Hogg,3023078,CENTURY 21 New Millennium,CENT2001,(703) 922-4010,Patricia Ammann,3022627,Redfin Corporation,REFC1,(703) 665-6665,,Conventional,StandardSale,StandardSale,StandardSale,6938,2021,0.18,22,FeeSimple,No,No,No,,,,1956,2504,,6,3,,Three,CapeCod,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2168,336,,,,38.8207412,-77.11860589999999
VAFX2071688,RES,Closed,,20,20,05/27/2022,06/15/2022 12:00:00 AM,07/29/2022,07/29/2022,"$299,990","$299,990","$292,500",6301,,Edsall,411,Alexandria,VA,22312,FAIRFAXVA,,,,ISABELLA AT MONTICELLO MEWS,Albert D Pasquali,100921,Redfin Corporation,REFC1,(703) 665-6665,Megan Elizabeth Johnston,3322413,"4J Real Estate, LLC",JREALE,(202) 600-0288,,Conventional,StandardSale,StandardSale,StandardSale,3191,2021,,043,Condominium,No,Yes,No,,,,2012,759,,1,1,,One,Traditional,Main,4,No,1,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,759,0,,,,38.8075209,-77.1367819
VAFX2072782,RES,Closed,,15,15,05/27/2022,08/22/2022 12:00:00 AM,09/20/2022,09/19/2022,"$170,000","$170,000","$176,000",3051,,Patrick Henry,301,Falls Church,VA,22044,FAIRFAXVA,,,,HOLLYBROOKE,Neomar E Martinez,3029594,Samson Properties,SAMP1,(703) 378-8810,Angela Kim,3307988,KW Metro Center,KWR19,(703) 535-3610,,Conventional,StandardSale,StandardSale,StandardSale,1900,2021,,041,Condominium,No,Yes,No,,,,1952,566,,1,1,,One,Traditional,Main,3,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,566,0,,,,38.8745437,-77.1430459
VAAX2013398,RES,Closed,,11,11,05/27/2022,06/06/2022 12:00:00 AM,07/06/2022,07/05/2022,"$335,000","$335,000","$335,000",301,S,Reynolds,401,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,LOFTS,Sharon E Jarrott,13854,"Central Properties, LLC,",CTRP1,(202) 232-0600,Patty L Sargent,3086635,"Long & Foster Real Estate, Inc.",LNG73,(703) 777-2900,,Conventional,StandardSale,StandardSale,StandardSale,3146,2021,,15,Condominium,No,Yes,No,,,,1989,1160,Excellent,2,1,1,Two,CondoUnit,"Lower1,Main,Upper1",4,No,2,No,"DryerInUnit,UpprFlrLndry,WasherInUnit",,6,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,1160,0,Excellent,,,38.8098499,-77.1292361
VAFX2072640,RES,Closed,,20,54,05/26/2022,06/14/2022 12:00:00 AM,07/13/2022,07/13/2022,"$309,000","$309,000","$310,000",3153,,Anchorway,F,Falls Church,VA,22042,FAIRFAXVA,,,,THE COVE,Carolina Hurtado,3000531,"Long & Foster Real Estate, Inc.",LNG84,(703) 522-0500,Maria Karolina Chapman,3226031,KW United,KWR30,(703) 533-1500,,Conventional,StandardSale,StandardSale,StandardSale,3158.03,2022,,,Condominium,No,Yes,No,,,,1984,800,"Excellent,VeryGood",1,1,,One,BacktoBack,Main,2,No,,Yes,"DryerInUnit,WasherInUnit",,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,800,0,"Excellent,VeryGood",,,38.8636792,-77.2056815
VAFX2072816,RES,Closed,,5,5,06/08/2022,06/12/2022 12:00:00 AM,07/01/2022,07/01/2022,"$615,000","$615,000","$625,000",6100,,Larkspur,,Alexandria,VA,22310,FAIRFAXVA,,,,MAPLE GROVE ESTATES,Chuck Lee,3062090,Samson Properties,SAMP4,(703) 378-8810,Karen S. Paris,3013265,Keller Williams Capital Properties,KWCP3,(703) 964-1290,,Conventional,StandardSale,StandardSale,StandardSale,6773,2021,0.25,011,FeeSimple,No,No,No,,,,1963,2132,,4,2,,Two,Traditional,"Lower1,Main",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1066,1066,,,,38.785006,-77.145487
VAFX2072804,RES,Closed,,7,7,05/26/2022,05/31/2022 12:00:00 AM,06/28/2022,06/28/2022,"$589,900","$589,900","$620,000",7503,,Gresham,,Springfield,VA,22151,FAIRFAXVA,,,,NORTH SPRINGFIELD,Tamara A Inzunza,31932,Realty One Group Capital Properties,ROGC2,(703) 222-4357,Richard D Lewis,3111885,"Move4Free Realty, LLC",MFFR1,(571) 292-5377,,VA,StandardSale,StandardSale,StandardSale,6190,2021,0.26,011,FeeSimple,No,No,No,,,,1956,1367,,3,1,1,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1247,120,,,,38.808129,-77.19975
VAFX2072794,RES,Closed,,8,8,05/27/2022,06/02/2022 12:00:00 AM,07/02/2022,07/01/2022,"$269,900","$269,900","$269,900",4412,,Island,201,Annandale,VA,22003,FAIRFAXVA,,,,HERITAGE COURT,Sera Lee Mendez,3011722,"NewStar 1st Realty, LLC",PRIE1,(703) 354-3540,Sam Thana Jr.,3219394,Samson Properties,SAMP6,(571) 378-1346,,Conventional,StandardSale,StandardSale,StandardSale,3219,2021,,041,Condominium,No,Yes,No,,,,1972,1218,,2,2,,One,Contemporary,Main,1,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1218,0,,,,38.8303905,-77.1963703
VAFX2071488,RES,Closed,,7,7,06/02/2022,06/08/2022 12:00:00 AM,07/12/2022,07/12/2022,"$500,000","$500,000","$530,000",3223,,Viscount,,Annandale,VA,22003,FAIRFAXVA,,,,STRATHMEADE SQUARE,Tolga M Alper,3063737,Keller Williams Realty,KWR21,(703) 636-7300,Greg C Connarn,3013714,CENTURY 21 New Millennium,CENT2003,(703) 818-0111,,Conventional,StandardSale,StandardSale,StandardSale,5518,2021,0.03,031,FeeSimple,No,No,Yes,Monthly,120.62,Monthly,1971,1802,,3,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1302,500,,,,38.8589812,-77.2327803
VAFX2072762,RES,Closed,,4,4,05/26/2022,05/29/2022 12:00:00 AM,06/28/2022,06/28/2022,"$215,000","$215,000","$225,000",2311,,Pimmit,606,Falls Church,VA,22043,FAIRFAXVA,,,,IDYLWOOD TOWERS CONDO,Huseyin Yaman,59261,Fairfax Realty Select,FXR1,(703) 533-8660,See-Lee Lim,3068904,Fairfax Realty Select,FXR1,(703) 533-8660,,Conventional,StandardSale,StandardSale,StandardSale,2270,2021,,045,Condominium,No,Yes,No,,,,1974,862,,1,1,,One,Colonial,Main,6,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.25,,,BRIGHT,862,0,,,,38.907891,-77.1975106
