MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
MDMC2050222,RES,Closed,,22,22,05/17/2022,06/02/2022 12:00:00 AM,06/30/2022,06/07/2022,"$639,000","$639,000","$630,000",5802,,Nicholson,2-L06,Rockville,MD,20852,MONTGOMERYMD,,,,FALLSWOOD,Hengameh Hennie Keshani,3388,"Long & Foster Real Estate, Inc.",LNG14,(301) 469-4700,Altaf S Mohamed,78093,Compass,COMPS9,(301) 304-8444,,Cash,StandardSale,StandardSale,StandardSale,5360,2021,,U,Condominium,No,Yes,No,,,,1985,1540,,2,2,1,One,Colonial,Main,1,No,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1540,0,,,,39.044843,-77.1114215
MDMC2050302,RES,Closed,,84,84,05/12/2022,08/03/2022 12:00:00 AM,09/02/2022,09/02/2022,"$475,000","$400,000","$382,500",5450,,Whitley Park,HR-907,Bethesda,MD,20814,MONTGOMERYMD,,,,WHITLEY PARK CONDOMINIUM,Andrew K Goodman,107186,Goodman Realtors,GDRM1,(301) 984-0100,Carol Ramirez,3111940,Berkshire Hathaway HomeServices PenFed Realty,PFED1,(301) 961-6000,,Conventional,StandardSale,StandardSale,StandardSale,4288,2022,,U,Condominium,No,Yes,No,,,,1965,1184,"Excellent,VeryGood,Good,Average",2,2,,One,Colonial,Main,9,No,1,No,"DryerInUnit,HasLaundry,Hookup,MainFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1184,0,"Excellent,VeryGood,Good,Average",,,39.0151506,-77.1098248
MDMC2050298,RES,Closed,,0,0,05/10/2022,05/10/2022 12:00:00 AM,06/01/2022,05/31/2022,"$1,000,000","$1,000,000","$1,100,000",5706,,Avery Park,,Derwood,MD,20855,MONTGOMERYMD,,,,AVERY PARK,Andrew K Goodman,107186,Goodman Realtors,GDRM1,(301) 984-0100,Christine Nieva,3106029,Deausen Realty,DEAU1,(301) 299-4074,,Conventional,StandardSale,StandardSale,StandardSale,8581,2021,2.05,R,FeeSimple,No,No,No,,,,1993,3954,"VeryGood,Good,Average",4,2,1,Three,Colonial,"Main,Upper1",,Yes,2,Yes,"DryerInUnit,HasLaundry,Hookup,MainFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3954,0,"VeryGood,Good,Average",,,39.1250966,-77.118301
MDMC2033204,RES,Closed,,3,3,05/11/2022,05/13/2022 12:00:00 AM,06/17/2022,06/17/2022,"$500,000","$500,000","$520,000",10373,,Green Holly,,Silver Spring,MD,20902,MONTGOMERYMD,,,,FOREST ESTATES,Nickolaus B Waldner,3005652,Keller Williams Realty Centre,KWR15,(410) 312-0000,Michael W Seay Jr.,3109650,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,4281,2021,0.04,R,FeeSimple,No,No,Yes,Quarterly,291,Quarterly,1982,1860,Excellent,3,2,2,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1360,500,Excellent,,,39.023761,-77.0412121
MDMC2050258,RES,Closed,,19,19,05/13/2022,05/29/2022 12:00:00 AM,06/22/2022,06/21/2022,"$515,000","$515,000","$515,000",1318,,Grandin,,Rockville,MD,20851,MONTGOMERYMD,,,,BROADWOOD MANOR,Nicholas P Chaconas,88333,Redfin Corp,REFC2,(301) 658-6186,Anh T Boesch,3021122,RLAH @properties,RLAH1,(301) 652-0643,,Conventional,StandardSale,StandardSale,StandardSale,4977,2021,0.18,R,FeeSimple,No,No,No,,,,1951,2000,,3,2,,Three,CapeCod,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1084,916,,,,39.0801242,-77.1292785
MDMC2050482,RES,Closed,,7,7,05/13/2022,05/19/2022 12:00:00 AM,06/03/2022,06/03/2022,"$750,000","$750,000","$850,000",1921,,Morningmist,,Silver Spring,MD,20906,MONTGOMERYMD,,,,GAYFIELDS,Amy S King,3435,"King Real Estate, Inc",KING2,(240) 242-4346,Tammy Barrientos,3333071,CENTURY 21 New Millennium,CENT2033,(301) 519-8100,,Conventional,StandardSale,StandardSale,StandardSale,5411,2021,0.5,R,FeeSimple,No,No,No,,,,1988,3505,Excellent,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,"DryerInUnit,HasLaundry,MainFlrLndry,WasherInUnit",,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2505,1000,Excellent,,,39.1056224,-77.0433634
MDMC2048608,RES,Closed,,1,1,05/09/2022,05/09/2022 12:00:00 AM,05/17/2022,05/17/2022,"$360,000","$360,000","$363,700",3100,N,Leisure World,727,Silver Spring,MD,20906,MONTGOMERYMD,,,,LEISURE WORLD,Barbara A Michaluk,104940,"Weichert, REALTORS",WEI28,(301) 681-0550,Betty M Darnell,23382,"Weichert, REALTORS",WEI28,(301) 681-0550,,Cash,StandardSale,StandardSale,StandardSale,3130,2021,,U,Condominium,Yes,Yes,Yes,Monthly,0,Monthly,2004,1325,Excellent,2,2,,One,Traditional,Main,7,No,1,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,G w/ Garage,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1325,0,Excellent,,,39.1059382,-77.0639825
MDMC2049688,RES,Closed,,6,6,05/12/2022,05/17/2022 12:00:00 AM,06/23/2022,06/23/2022,"$785,000","$785,000","$810,000",7216,,Titonka,,Derwood,MD,20855,MONTGOMERYMD,,,,DERWOOD STATION,Janet Harward,3242242,"Long & Foster Real Estate, Inc.",LNG51,(301) 975-9500,Mike Patton,73289,Redfin Corp,REFC2,(301) 658-6186,,Conventional,StandardSale,StandardSale,StandardSale,7255,2021,0.31,R,FeeSimple,No,No,Yes,Annually,345,Annually,1985,3208,Excellent,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2508,700,Excellent,,,39.112622,-77.1477695
MDMC2050398,RES,Closed,,3,3,05/11/2022,05/13/2022 12:00:00 AM,06/10/2022,06/10/2022,"$640,000","$640,000","$640,000",814,,Harrington,,Rockville,MD,20852,MONTGOMERYMD,,,,HUNGERFORD,Christopher M Pace,3317031,"EXP Realty, LLC",EXXP1,(888) 860-7369,Christopher M Pace,3317031,"EXP Realty, LLC",EXXP1,(888) 860-7369,,Conventional,StandardSale,StandardSale,StandardSale,6671,2021,0.19,R,FeeSimple,No,No,No,,,,1960,1680,Good,4,2,0,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1120,560,Good,,,39.0725484,-77.1499742
MDMC2050518,RES,Closed,,0,0,05/09/2022,03/16/2022 12:00:00 AM,05/09/2022,05/06/2022,"$1,300,000","$1,300,000","$1,300,000",9823,,Belhaven,,Bethesda,MD,20817,MONTGOMERYMD,,,,ASHBURTON,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Andres A Serafini,3006964,RLAH Real Estate,RLAH1,(301) 652-0643,,VA,StandardSale,StandardSale,StandardSale,8575,2021,0.27,R,FeeSimple,No,No,No,,,,1958,3039,,4,2,1,Three,SplitLevel,"Lower1,Lower2,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,0,,BRIGHT,2739,300,,,,39.0184093,-77.121603
MDMC2050486,RES,Closed,,80,80,05/08/2022,07/26/2022 12:00:00 AM,08/25/2022,08/25/2022,"$1,000,000","$960,000","$830,000",6901,,Old Stage,,Rockville,MD,20852,MONTGOMERYMD,,,,OLD FARM,Michael Rey Mateu,3282265,Berkshire Hathaway HomeServices PenFed Realty,PFED2,(301) 948-4811,Vivian Yi,3099332,"C. H. Kay Realty, Inc.",KAY1,(301) 946-6969,,Conventional,StandardSale,StandardSale,StandardSale,8811,2022,0.25,R,FeeSimple,No,No,No,,,,1963,3172,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2572,600,,,,39.0500128,-77.142294
MDMC2050498,RES,Closed,,27,27,05/12/2022,06/07/2022 12:00:00 AM,06/29/2022,06/29/2022,"$675,000","$625,000","$625,000",516,,Carr,,Rockville,MD,20850,MONTGOMERYMD,,,,WEST END PARK,Balaram Owens,148830,RLAH @properties,RLAH6,(301) 652-0643,Cristian Jose Cordova,3274291,Redfin Corp,REFC2,(301) 658-6186,,Conventional,StandardSale,StandardSale,StandardSale,7495,2021,0.28,R,FeeSimple,No,No,No,,,,1963,1936,,4,2,0,Two,Bilevel,"Lower1,Main",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1106,830,,,,39.0839973,-77.1527578
MDMC2038570,RES,Closed,,46,46,05/12/2022,06/26/2022 12:00:00 AM,07/28/2022,07/28/2022,"$639,900","$625,000","$600,000",13404,,Bingham,,Silver Spring,MD,20906,MONTGOMERYMD,,,,STRATHMORE AT BEL PRE,Paulette M Ladas,3566,RE/MAX Realty Group,RMX2,(301) 921-4500,Paulette M Ladas,3566,RE/MAX Realty Group,RMX2,(301) 921-4500,,Cash,StandardSale,StandardSale,StandardSale,5582,2022,0.49,R,FeeSimple,No,No,Yes,Annually,350,Annually,1973,2767,Good,4,3,1,Two,Colonial,"Main,Upper1",,No,1,Yes,MainFlrLndry,,,Yes,No,No,Endicott with addition,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2767,0,Good,,,39.075466,-77.047584
MDMC2050460,RES,Closed,,53,53,05/08/2022,06/28/2022 12:00:00 AM,08/01/2022,07/29/2022,"$415,000","$413,900","$407,000",13121,,Broadmore,,Silver Spring,MD,20904,MONTGOMERYMD,,,,BROADMOORE HILLS,Celine M Johnson,52010,United Real Estate HomeSource,RECU1,(301) 805-5200,Alexandra Iamandi,3197983,Samson Properties,SAMP1,(703) 378-8810,,Conventional,StandardSale,StandardSale,StandardSale,4291,2022,0.05,R,FeeSimple,No,No,Yes,Monthly,65.5,Monthly,1988,1584,,2,2,2,Two,Colonial,"Lower1,Main,Upper1",,Yes,1,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1584,0,,,100,39.069912,-76.9894572
MDMC2050084,RES,Closed,,11,11,05/08/2022,05/16/2022 12:00:00 AM,06/05/2022,06/02/2022,"$575,000","$585,000","$585,000",2700,,Lindell,,Silver Spring,MD,20902,MONTGOMERYMD,,,,GLENMONT FOREST,Carmen A Henriquez,3106690,Premiere Realty,PMEE1,(703) 748-0001,Catherine Joson,3295738,Keller Williams Capital Properties,KWCP7,(540) 659-8633,,Conventional,StandardSale,StandardSale,StandardSale,4407,2021,0.25,R,FeeSimple,No,No,No,,,,1949,1368,,5,2,,Three,CapeCod,"Lower1,Main,Upper1",,Yes,2,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1368,0,,,,39.0558644,-77.0566368
MDMC2050396,RES,Closed,,4,4,05/10/2022,05/13/2022 12:00:00 AM,06/17/2022,06/17/2022,"$880,000","$880,000","$890,000",9813,,Belhaven,,Bethesda,MD,20817,MONTGOMERYMD,,,,ASHBURTON,Arash Torkashvan,3225251,"Heymann Realty, LLC",HEYR1,(301) 439-1180,Dana S Scanlon,137353,Keller Williams Capital Properties,KWCP2,(240) 383-1350,,Conventional,StandardSale,StandardSale,StandardSale,7984,2021,0.18,R,FeeSimple,No,No,No,,,,1961,2262,,5,2,1,ThreeandaHalf,SplitLevel,"Lower1,Main,Upper1",,Yes,,,,,5,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1912,350,,,,39.0184093,-77.121603
MDMC2050270,RES,Closed,,54,54,05/12/2022,07/03/2022 12:00:00 AM,07/29/2022,07/29/2022,"$254,900","$249,900","$242,000",102,,Monroe,101,Rockville,MD,20850,MONTGOMERYMD,,,,AMERICANA CENTRE,Andrew John Ascienzo,3298697,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,Bradley S Rohrs,117666,Samson Properties,SAMP13,(240) 630-8689,,Cash,StandardSale,StandardSale,StandardSale,2816,2022,,U,Condominium,No,Yes,No,,,,1971,1053,Excellent,2,2,,Three,CondoUnit,Main,1,No,1,,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1053,0,Excellent,,,39.0786168,-77.1512022
MDMC2035652,RES,Closed,,42,42,05/12/2022,06/22/2022 12:00:00 AM,07/28/2022,07/28/2022,"$510,000","$449,900","$450,000",516,,Pinewood,,Rockville,MD,20850,MONTGOMERYMD,,,,MARYVALE,Victor R Llewellyn,3762,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Nasir A Bajwa,3031909,BAJWA ASSOCIATES LLC,BAJ1,(202) 758-5200,,Conventional,StandardSale,StandardSale,StandardSale,4794,2022,0.16,R,FeeSimple,No,No,No,,,,1953,1728,"Excellent,VeryGood",6,2,,Two,Colonial,"Main,Upper1",,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1728,0,"Excellent,VeryGood",,,39.0902787,-77.1411668
MDMC2050076,RES,Closed,,20,20,05/13/2022,05/31/2022 12:00:00 AM,06/28/2022,06/27/2022,"$485,000","$469,000","$480,000",3903,,Jeffry,,Silver Spring,MD,20906,MONTGOMERYMD,,,,CONN AVE PARK,Charmaine M Prusak,4721,"Long & Foster Real Estate, Inc.",LNG150,(301) 388-2600,Sofia A Pellegrino,106312,KW Metro Center,KWR9,(703) 564-4000,"$14,400",Conventional,StandardSale,StandardSale,StandardSale,4446,2021,0.15,R,FeeSimple,No,No,No,,,,1956,1980,Good,5,1,1,Four,SplitLevel,"Lower1,Lower2,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1680,300,Good,,,39.0662851,-77.0765239
MDMC2050334,RES,Closed,,13,13,05/06/2022,05/18/2022 12:00:00 AM,06/20/2022,06/20/2022,"$279,900","$279,900","$277,500",10513,,Montrose,103,Bethesda,MD,20814,MONTGOMERYMD,,,,PARKSIDE CONDOMINIUMS,Timothy P Horst,3038,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Joseph B Okon,79175,CENTURY 21 New Millennium,CENT2007,(703) 556-4222,"$2,500",Conventional,StandardSale,StandardSale,StandardSale,2723,2021,,U,Condominium,No,Yes,No,,,,1960,974,VeryGood,2,1,,One,Contemporary,Main,1,No,,No,Common,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,974,0,VeryGood,,,39.0302103,-77.0948387
MDMC2045954,RES,Closed,,6,6,05/11/2022,05/16/2022 12:00:00 AM,06/14/2022,06/14/2022,"$615,000","$615,000","$638,100",13508,,Oriental,,Rockville,MD,20853,MONTGOMERYMD,,,,ASPEN HILL PARK,Molly F Carter,128870,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Jordan H Rich,3059615,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,,Conventional,StandardSale,StandardSale,StandardSale,4837,2021,0.21,R,FeeSimple,No,No,No,,,,1962,1696,VeryGood,5,2,1,Five,SplitLevel,"Lower1,Lower2,Main,Upper1,Upper2",,Yes,,Yes,LowFlrLndry,,,Yes,No,No,The Chestnut,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,1696,0,VeryGood,,,39.075382,-77.0983822
MDMC2050276,RES,Closed,,16,16,05/06/2022,05/20/2022 12:00:00 AM,06/28/2022,06/24/2022,"$345,000","$345,000","$345,000",10631,,Montrose,102,Bethesda,MD,20814,MONTGOMERYMD,,,,PARKSIDE CONDOMINIUMS,Karen D Rollings,4923,"EXP Realty, LLC",EXXP2,(301) 924-8200,Ruby A Styslinger,52033,Redfin Corp,REFC2,(301) 658-6186,"$5,000",VA,StandardSale,StandardSale,StandardSale,3697,2021,,U,Condominium,No,Yes,No,,,,1966,1421,,3,2,,Three,Traditional,Main,1,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1421,0,,,,39.0302103,-77.0948387
MDMC2049302,RES,Closed,,20,20,05/06/2022,05/28/2022 12:00:00 AM,06/21/2022,06/21/2022,"$245,000","$245,000","$245,000",3310,N,Leisure World,6-614,Silver Spring,MD,20906,MONTGOMERYMD,,,,ROSSMOOR LEISURE WORLD,Harvey N Kissinger,98543,"Weichert, REALTORS",WEI28,(301) 681-0550,David M Wagner,3022399,"RE/MAX Realty Centre, Inc.",RRC1,(301) 774-5900,,Cash,StandardSale,StandardSale,StandardSale,2191,2021,,U,Condominium,Yes,Yes,Yes,Monthly,0,Monthly,1993,1317,VeryGood,2,2,,One,Traditional,Main,6,No,,No,"DryerInUnit,WasherInUnit",,9,Yes,No,No,J,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1317,0,VeryGood,,,39.10807339999999,-77.0711068
MDMC2050150,RES,Closed,,9,9,05/09/2022,05/16/2022 12:00:00 AM,06/21/2022,06/21/2022,"$1,649,000","$1,649,000","$1,649,000",11519,,Danville,,North Bethesda,MD,20852,MONTGOMERYMD,,,,OLD GEORGETOWN ESTATES,Deirdre M Lofft,3006565,Compass,COMPS9,(301) 304-8444,SCOTT FROST,3064710,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,12228.83,2019,0.62,,FeeSimple,No,No,No,,,,1986,5000,,6,5,,Three,"Contemporary,Traditional","Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,6,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,5000,0,,,80,39.0462499,-77.1314821
MDMC2049972,RES,Closed,,3,3,05/07/2022,05/09/2022 12:00:00 AM,06/09/2022,06/01/2022,"$225,000","$225,000","$245,000",15211,,Elkridge,94-2A,Silver Spring,MD,20906,MONTGOMERYMD,,,,ROSSMOOR MUTUAL #19B,Susan K Kirn,3113140,Donna Kerr Group,DKG1,(301) 608-1454,Chaevolia Brown,3074766,Keller Williams Realty Centre,KWR15,(410) 312-0000,,Conventional,StandardSale,StandardSale,StandardSale,1890,2021,,U,Condominium,Yes,Yes,No,,,,1979,1340,Excellent,3,2,,One,Traditional,Main,2,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1340,0,Excellent,,,39.1065391,-77.0600271
MDMC2050324,RES,Closed,,5,5,05/12/2022,05/16/2022 12:00:00 AM,06/07/2022,06/06/2022,"$782,500","$782,500","$821,500",14527,,Jaystone,,Silver Spring,MD,20905,MONTGOMERYMD,,,,NAPLES MANOR,Brian Wilson,3044317,"EXP Realty, LLC",EXXPR1,(833) 335-7433,Sheena Saydam,3019539,Keller Williams Capital Properties,KWCP1,(202) 243-7700,,Other,StandardSale,StandardSale,StandardSale,6126,2021,0.53,R,FeeSimple,No,No,No,,,,1985,3140,Excellent,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,"DryerInUnit,HasLaundry,MainFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2540,600,Excellent,,,39.1023991,-77.0223287
MDMC2040928,RES,Closed,,8,8,05/09/2022,05/16/2022 12:00:00 AM,06/17/2022,06/17/2022,"$720,000","$699,999","$699,999",7501,,Heatherton,,Potomac,MD,20854,MONTGOMERYMD,,,,INVERNESS KNOLLS,Beverly M Piccone,4641,Coldwell Banker Realty,CBRB53,(301) 718-0010,Rong Cheng,3111732,Taylor Properties,TAYL1,(301) 970-2447,,Conventional,StandardSale,StandardSale,StandardSale,7018,2021,0.09,R,FeeSimple,No,No,Yes,Monthly,182,Monthly,1985,2296,VeryGood,3,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,"BsmtLaundry,DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1946,350,VeryGood,,,39.0438639,-77.1576326
MDMC2050316,RES,Closed,,17,17,05/19/2022,05/31/2022 12:00:00 AM,07/06/2022,07/05/2022,"$615,000","$615,000","$590,000",5103,,King Charles,,Bethesda,MD,20814,MONTGOMERYMD,,,,GROSVENOR MEWS,Michelle C Yu,86061,"Long & Foster Real Estate, Inc.",LNG14,(301) 469-4700,RUOJUN ZHANG,3113610,Evergreen Properties,EVG1,(301) 840-8061,,Conventional,StandardSale,StandardSale,StandardSale,6190,2021,0.04,R,FeeSimple,No,No,Yes,Quarterly,484,Quarterly,1984,1620,Excellent,2,2,2,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1296,324,Excellent,,,39.0217876,-77.1037961
MDMC2050292,RES,Closed,,4,4,05/07/2022,05/10/2022 12:00:00 AM,06/13/2022,06/13/2022,"$515,000","$515,000","$528,500",11226,,Edson Park,22,Rockville,MD,20852,MONTGOMERYMD,,,,EDSON PARK,MEAGHAN T0BIN MILLER,3217212,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,Nurit Coombe,73651,The Agency DC,RXES1,(202) 888-1127,,Conventional,StandardSale,StandardSale,StandardSale,4839,2021,,U,Condominium,No,Yes,No,,,,1999,1243,Excellent,2,2,1,Two,Contemporary,"Main,Upper1",,No,,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1243,0,Excellent,,,39.0407694,-77.1117851
MDMC2050284,RES,Closed,,9,9,05/06/2022,05/15/2022 12:00:00 AM,06/02/2022,06/02/2022,"$585,000","$585,000","$600,000",14308,,Bauer,,Rockville,MD,20853,MONTGOMERYMD,,,,MANOR WOODS,Francis A B DeSouza,121020,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Colleen Smith,3107247,Samson Properties,SAMP20,(443) 542-2251,,Cash,StandardSale,StandardSale,StandardSale,5511,2021,0.22,R,FeeSimple,No,No,No,,,,1966,2196,,5,3,,Two,Rancher,"Lower1,Main",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1596,600,,,,39.0909762,-77.1016881
MDMC2050268,RES,Closed,,4,4,05/13/2022,05/16/2022 12:00:00 AM,06/10/2022,06/10/2022,"$899,000","$899,000","$905,000",11916,,Tildenwood,,North Bethesda,MD,20852,MONTGOMERYMD,,,,TILDEN WOODS,MEAGHAN T0BIN MILLER,3217212,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,Amalia B Morales Garicoits,3090206,RLAH @properties,RLAH1,(301) 652-0643,,Conventional,StandardSale,StandardSale,StandardSale,7545,2021,0.21,R,FeeSimple,No,No,No,,,,1962,2238,VeryGood,4,2,1,Three,SplitLevel,"Lower1,Main,Upper1",,No,,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2238,0,VeryGood,,,39.0531983,-77.1385434
MDMC2049368,RES,Closed,,1,1,05/06/2022,05/06/2022 12:00:00 AM,05/13/2022,05/12/2022,"$499,000","$499,000","$499,000",4507,,Muncaster Mill,,Rockville,MD,20853,MONTGOMERYMD,,,,SYCAMORE ACRES,Thomas A Powers,4697,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Ellen L Lima,108467,Realty Advantage,FXR6,(301) 881-9800,,Cash,StandardSale,StandardSale,StandardSale,4720,2021,1.03,R,FeeSimple,No,No,No,,,,1948,1162,,2,1,,One,Rancher,Main,,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,912,250,,,,39.1177938,-77.1014972
MDMC2049506,RES,Closed,,8,8,05/06/2022,05/13/2022 12:00:00 AM,06/13/2022,06/13/2022,"$425,000","$425,000","$420,000",5821,,Inman Park,350,Rockville,MD,20852,MONTGOMERYMD,,,,GABLES OF TUCKERMAN,Jerri D'Ann Melnick,3239402,"EXP Realty, LLC",EXXPR1,(833) 335-7433,Ian Michael Tolino,3278005,"Long & Foster Real Estate, Inc",LNG333,(240) 800-5155,,Conventional,StandardSale,StandardSale,StandardSale,4054,2021,,U,Condominium,No,Yes,Yes,Annually,407,Annually,1987,1083,VeryGood,2,2,1,Three,Traditional,"Main,Upper1",1,No,,Yes,"DryerInUnit,MainFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1083,0,VeryGood,,,39.0336276,-77.1155058
MDMC2042032,RES,Closed,,9,9,05/06/2022,05/13/2022 12:00:00 AM,06/22/2022,06/14/2022,"$550,000","$550,000","$560,000",913,,Caddington,,Silver Spring,MD,20901,MONTGOMERYMD,,,,FOREST KNOLLS,BRITTANY RYAN,3273696,Compass,COMPS1,(202) 386-6330,Miguel E Garcia,64574,KW Metro Center,KWR9,(703) 564-4000,,Conventional,StandardSale,StandardSale,StandardSale,4452,2021,0.18,R,FeeSimple,No,No,No,,,,1958,1440,,4,2,1,Two,SplitLevel,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1140,300,,,,39.0350635,-77.0182773
MDMC2050174,RES,Closed,,5,5,05/20/2022,05/24/2022 12:00:00 AM,06/13/2022,06/10/2022,"$699,000","$699,000","$725,000",13013,,Connecticut,,Silver Spring,MD,20906,MONTGOMERYMD,,,,NONE AVAILABLE,Hersh Kapoor,3033973,"Long & Foster Real Estate, Inc.",LNG51,(301) 975-9500,Andre Michael Asselin,3224860,Redfin Corp,REFC2,(301) 658-6186,,Conventional,StandardSale,StandardSale,StandardSale,6652,2021,0.17,R,FeeSimple,No,No,No,,,,2015,3166,Excellent,3,3,1,Three,"Colonial,SplitLevel,Traditional","Lower1,Main,Upper1",,Yes,1,Yes,"DryerInUnit,UpprFlrLndry,WasherInUnit",,,Yes,No,No,DEVON,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,2446,720,Excellent,,,39.0318246,-77.0747799
